Title,Product,Category,Geography,Frequency,Reference Period,Release Date,Table No,Download URL,Data Source,Description
Percentage distribution of usually working persons (ps+ss) by industry of work (industry sections of NIC 2008) for each State / UT,PLFS,Labour Statistics,All India,Annual,2023-24,24 Sep 2024,PLFAAY24030ANN,https://esankhyiki.mospi.gov.in/datacatalogue/PLFS/2023-24/Table_27.xlsx,"Survey Design and Research Division, NSSO, MoSPI","The Periodic Labour Force Surveys have been conducted by the National Sample Survey Office (NSSO), Ministry of Statistics and Programme Implementation, since 2017. ps(Principal activity status) of a person refers to the activity status on which a person spent relatively long time (major time criterion) during 365 days preceding the date of survey. ss (Subsidiary economic activity status) of a person refers to the the activity status in which a person in addition to his/her usual principal status, performs some economic activity for 30 days or more for the reference period of 365 days preceding the date of survey."
Percentage distribution of persons by usual subsidiary economic activity for each usual principal activity,PLFS,Labour Statistics,All India,Annual,2023-24,24 Sep 2024,PLFAAY24031ANN,https://esankhyiki.mospi.gov.in/datacatalogue/PLFS/2023-24/Table_28.xlsx,"Survey Design and Research Division, NSSO, MoSPI","The Periodic Labour Force Surveys have been conducted by the National Sample Survey Office (NSSO), Ministry of Statistics and Programme Implementation, since 2017. ps(Principal activity status) of a person refers to the activity status on which a person spent relatively long time (major time criterion) during 365 days preceding the date of survey. ss (Subsidiary economic activity status) of a person refers to the the activity status in which a person in addition to his/her usual principal status, performs some economic activity for 30 days or more for the reference period of 365 days preceding the date of survey."
Percentage distribution of persons by current weekly activity for each age-group,PLFS,Labour Statistics,All India,Annual,2023-24,24 Sep 2024,PLFAAY24032ANN,https://esankhyiki.mospi.gov.in/datacatalogue/PLFS/2023-24/Table_29.xlsx,"Survey Design and Research Division, NSSO, MoSPI","The Periodic Labour Force Surveys have been conducted by the National Sample Survey Office (NSSO), Ministry of Statistics and Programme Implementation, since 2017. ps(Principal activity status) of a person refers to the activity status on which a person spent relatively long time (major time criterion) during 365 days preceding the date of survey. ss (Subsidiary economic activity status) of a person refers to the the activity status in which a person in addition to his/her usual principal status, performs some economic activity for 30 days or more for the reference period of 365 days preceding the date of survey."
Labour Force Participation Rate (LFPR) (in per cent) according to current weekly status (CWS) for each State / UT,PLFS,Labour Statistics,All India,Annual,2023-24,24 Sep 2024,PLFAAY24033ANN,https://esankhyiki.mospi.gov.in/datacatalogue/PLFS/2023-24/Table_30.xlsx,"Survey Design and Research Division, NSSO, MoSPI","The Periodic Labour Force Surveys have been conducted by the National Sample Survey Office (NSSO), Ministry of Statistics and Programme Implementation, since 2017. ps(Principal activity status) of a person refers to the activity status on which a person spent relatively long time (major time criterion) during 365 days preceding the date of survey. ss (Subsidiary economic activity status) of a person refers to the the activity status in which a person in addition to his/her usual principal status, performs some economic activity for 30 days or more for the reference period of 365 days preceding the date of survey."
Worker Population Ratio (WPR) (in per cent) according to current weekly status (CWS) for each State / UT,PLFS,Labour Statistics,All India,Annual,2023-24,24 Sep 2024,PLFAAY24034ANN,https://esankhyiki.mospi.gov.in/datacatalogue/PLFS/2023-24/Table_31.xlsx,"Survey Design and Research Division, NSSO, MoSPI","The Periodic Labour Force Surveys have been conducted by the National Sample Survey Office (NSSO), Ministry of Statistics and Programme Implementation, since 2017. ps(Principal activity status) of a person refers to the activity status on which a person spent relatively long time (major time criterion) during 365 days preceding the date of survey. ss (Subsidiary economic activity status) of a person refers to the the activity status in which a person in addition to his/her usual principal status, performs some economic activity for 30 days or more for the reference period of 365 days preceding the date of survey."
Unemployment Rate (UR) (in per cent) according to current weekly status (CWS) for each State/UT,PLFS,Labour Statistics,All India,Annual,2023-24,24 Sep 2024,PLFAAY24035ANN,https://esankhyiki.mospi.gov.in/datacatalogue/PLFS/2023-24/Table_32.xlsx,"Survey Design and Research Division, NSSO, MoSPI","The Periodic Labour Force Surveys have been conducted by the National Sample Survey Office (NSSO), Ministry of Statistics and Programme Implementation, since 2017. ps(Principal activity status) of a person refers to the activity status on which a person spent relatively long time (major time criterion) during 365 days preceding the date of survey. ss (Subsidiary economic activity status) of a person refers to the the activity status in which a person in addition to his/her usual principal status, performs some economic activity for 30 days or more for the reference period of 365 days preceding the date of survey."
Percentage distribution of persons working according to CWS by broad industry of work for each State/ UT,PLFS,Labour Statistics,All India,Annual,2023-24,24 Sep 2024,PLFAAY24036ANN,https://esankhyiki.mospi.gov.in/datacatalogue/PLFS/2023-24/Table_33.xlsx,"Survey Design and Research Division, NSSO, MoSPI","The Periodic Labour Force Surveys have been conducted by the National Sample Survey Office (NSSO), Ministry of Statistics and Programme Implementation, since 2017. ps(Principal activity status) of a person refers to the activity status on which a person spent relatively long time (major time criterion) during 365 days preceding the date of survey. ss (Subsidiary economic activity status) of a person refers to the the activity status in which a person in addition to his/her usual principal status, performs some economic activity for 30 days or more for the reference period of 365 days preceding the date of survey."
Percentage distribution of persons working according to CWS by broad status in employment for each State/ UT,PLFS,Labour Statistics,All India,Annual,2023-24,24 Sep 2024,PLFAAY24037ANN,https://esankhyiki.mospi.gov.in/datacatalogue/PLFS/2023-24/Table_34.xlsx,"Survey Design and Research Division, NSSO, MoSPI","The Periodic Labour Force Surveys have been conducted by the National Sample Survey Office (NSSO), Ministry of Statistics and Programme Implementation, since 2017. ps(Principal activity status) of a person refers to the activity status on which a person spent relatively long time (major time criterion) during 365 days preceding the date of survey. ss (Subsidiary economic activity status) of a person refers to the the activity status in which a person in addition to his/her usual principal status, performs some economic activity for 30 days or more for the reference period of 365 days preceding the date of survey."
Percentage distribution of usually working (ps+ss) persons engaged in non-agriculture sector (NIC 2008 Divisions 05-99) by enterprise size,PLFS,Labour Statistics,All India,Annual,2023-24,24 Sep 2024,PLFAAY24038ANN,https://esankhyiki.mospi.gov.in/datacatalogue/PLFS/2023-24/Table_35.xlsx,"Survey Design and Research Division, NSSO, MoSPI","The Periodic Labour Force Surveys have been conducted by the National Sample Survey Office (NSSO), Ministry of Statistics and Programme Implementation, since 2017. ps(Principal activity status) of a person refers to the activity status on which a person spent relatively long time (major time criterion) during 365 days preceding the date of survey. ss (Subsidiary economic activity status) of a person refers to the the activity status in which a person in addition to his/her usual principal status, performs some economic activity for 30 days or more for the reference period of 365 days preceding the date of survey."
"Percentage of regular wage / salaried employees in usual status (ps+ss) in non-agriculture sector (NIC 2008 Divisions: 05-99) without written job contract, not eligible for paid leave, without any social security benefit for each State / UT",PLFS,Labour Statistics,All India,Annual,2023-24,24 Sep 2024,PLFAAY24039ANN,https://esankhyiki.mospi.gov.in/datacatalogue/PLFS/2023-24/Table_36.xlsx,"Survey Design and Research Division, NSSO, MoSPI","The Periodic Labour Force Surveys have been conducted by the National Sample Survey Office (NSSO), Ministry of Statistics and Programme Implementation, since 2017. ps(Principal activity status) of a person refers to the activity status on which a person spent relatively long time (major time criterion) during 365 days preceding the date of survey. ss (Subsidiary economic activity status) of a person refers to the the activity status in which a person in addition to his/her usual principal status, performs some economic activity for 30 days or more for the reference period of 365 days preceding the date of survey."
Percentage distribution of usually working (ps+ss) persons engaged in non-agriculture sector (NIC-2008 Divisions 05-99) by enterprise size,PLFS,Labour Statistics,All India,Annual,2023-24,24 Sep 2024,PLFAAY24040ANN,https://esankhyiki.mospi.gov.in/datacatalogue/PLFS/2023-24/Table_37.xlsx,"Survey Design and Research Division, NSSO, MoSPI","The Periodic Labour Force Surveys have been conducted by the National Sample Survey Office (NSSO), Ministry of Statistics and Programme Implementation, since 2017. ps(Principal activity status) of a person refers to the activity status on which a person spent relatively long time (major time criterion) during 365 days preceding the date of survey. ss (Subsidiary economic activity status) of a person refers to the the activity status in which a person in addition to his/her usual principal status, performs some economic activity for 30 days or more for the reference period of 365 days preceding the date of survey."
Average wage / salary earnings during the preceding calendar month from regular wage / salaried employment among the regular wage salaried employees in CWS for each State / UT,PLFS,Labour Statistics,All India,Annual,2023-24,24 Sep 2024,PLFAAY24041ANN,https://esankhyiki.mospi.gov.in/datacatalogue/PLFS/2023-24/Table_38.xlsx,"Survey Design and Research Division, NSSO, MoSPI","The Periodic Labour Force Surveys have been conducted by the National Sample Survey Office (NSSO), Ministry of Statistics and Programme Implementation, since 2017. ps(Principal activity status) of a person refers to the activity status on which a person spent relatively long time (major time criterion) during 365 days preceding the date of survey. ss (Subsidiary economic activity status) of a person refers to the the activity status in which a person in addition to his/her usual principal status, performs some economic activity for 30 days or more for the reference period of 365 days preceding the date of survey."
Average wage earnings per day from casual labour work other than public works in CWS for each State / UT,PLFS,Labour Statistics,All India,Annual,2023-24,24 Sep 2024,PLFAAY24042ANN,https://esankhyiki.mospi.gov.in/datacatalogue/PLFS/2023-24/Table_39.xlsx,"Survey Design and Research Division, NSSO, MoSPI","The Periodic Labour Force Surveys have been conducted by the National Sample Survey Office (NSSO), Ministry of Statistics and Programme Implementation, since 2017. ps(Principal activity status) of a person refers to the activity status on which a person spent relatively long time (major time criterion) during 365 days preceding the date of survey. ss (Subsidiary economic activity status) of a person refers to the the activity status in which a person in addition to his/her usual principal status, performs some economic activity for 30 days or more for the reference period of 365 days preceding the date of survey."
Average gross earnings during last 30 days from self-employment among self-employed persons in CWS for each State / UT,PLFS,Labour Statistics,All India,Annual,2023-24,24 Sep 2024,PLFAAY24043ANN,https://esankhyiki.mospi.gov.in/datacatalogue/PLFS/2023-24/Table_40.xlsx,"Survey Design and Research Division, NSSO, MoSPI","The Periodic Labour Force Surveys have been conducted by the National Sample Survey Office (NSSO), Ministry of Statistics and Programme Implementation, since 2017. ps(Principal activity status) of a person refers to the activity status on which a person spent relatively long time (major time criterion) during 365 days preceding the date of survey. ss (Subsidiary economic activity status) of a person refers to the the activity status in which a person in addition to his/her usual principal status, performs some economic activity for 30 days or more for the reference period of 365 days preceding the date of survey."
Average number of days worked in a week for workers in CWS and average number of hours actually worked per week considering all the economic activities performed during the week for workers in CWS for each State / UT,PLFS,Labour Statistics,All India,Annual,2023-24,24 Sep 2024,PLFAAY24044ANN,https://esankhyiki.mospi.gov.in/datacatalogue/PLFS/2023-24/Table_41.xlsx,"Survey Design and Research Division, NSSO, MoSPI","The Periodic Labour Force Surveys have been conducted by the National Sample Survey Office (NSSO), Ministry of Statistics and Programme Implementation, since 2017. ps(Principal activity status) of a person refers to the activity status on which a person spent relatively long time (major time criterion) during 365 days preceding the date of survey. ss (Subsidiary economic activity status) of a person refers to the the activity status in which a person in addition to his/her usual principal status, performs some economic activity for 30 days or more for the reference period of 365 days preceding the date of survey."
Average number of hours available for additional work in a week for persons with different broad activity status in employment in CWS,PLFS,Labour Statistics,All India,Annual,2023-24,24 Sep 2024,PLFAAY24045ANN,https://esankhyiki.mospi.gov.in/datacatalogue/PLFS/2023-24/Table_42.xlsx,"Survey Design and Research Division, NSSO, MoSPI","The Periodic Labour Force Surveys have been conducted by the National Sample Survey Office (NSSO), Ministry of Statistics and Programme Implementation, since 2017. ps(Principal activity status) of a person refers to the activity status on which a person spent relatively long time (major time criterion) during 365 days preceding the date of survey. ss (Subsidiary economic activity status) of a person refers to the the activity status in which a person in addition to his/her usual principal status, performs some economic activity for 30 days or more for the reference period of 365 days preceding the date of survey."
Percentage distribution of workers in CWS by number of hours actually worked in a week for each State/ UT,PLFS,Labour Statistics,All India,Annual,2023-24,24 Sep 2024,PLFAAY24046ANN,https://esankhyiki.mospi.gov.in/datacatalogue/PLFS/2023-24/Table_43.xlsx,"Survey Design and Research Division, NSSO, MoSPI","The Periodic Labour Force Surveys have been conducted by the National Sample Survey Office (NSSO), Ministry of Statistics and Programme Implementation, since 2017. ps(Principal activity status) of a person refers to the activity status on which a person spent relatively long time (major time criterion) during 365 days preceding the date of survey. ss (Subsidiary economic activity status) of a person refers to the the activity status in which a person in addition to his/her usual principal status, performs some economic activity for 30 days or more for the reference period of 365 days preceding the date of survey."
Literacy rate (in per cent) of persons of different age groups for each social group,PLFS,Labour Statistics,All India,Annual,2023-24,24 Sep 2024,PLFAAY24047ANN,https://esankhyiki.mospi.gov.in/datacatalogue/PLFS/2023-24/Table_44.xlsx,"Survey Design and Research Division, NSSO, MoSPI","The Periodic Labour Force Surveys have been conducted by the National Sample Survey Office (NSSO), Ministry of Statistics and Programme Implementation, since 2017. ps(Principal activity status) of a person refers to the activity status on which a person spent relatively long time (major time criterion) during 365 days preceding the date of survey. ss (Subsidiary economic activity status) of a person refers to the the activity status in which a person in addition to his/her usual principal status, performs some economic activity for 30 days or more for the reference period of 365 days preceding the date of survey."
"Labour Force Participation Rate (LFPR), Worker Population Ratio (WPR) and Unemployment Rate (UR) by usual status (ps+ss) for each social group",PLFS,Labour Statistics,All India,Annual,2023-24,24 Sep 2024,PLFAAY24048ANN,https://esankhyiki.mospi.gov.in/datacatalogue/PLFS/2023-24/Table_45.xlsx,"Survey Design and Research Division, NSSO, MoSPI","The Periodic Labour Force Surveys have been conducted by the National Sample Survey Office (NSSO), Ministry of Statistics and Programme Implementation, since 2017. ps(Principal activity status) of a person refers to the activity status on which a person spent relatively long time (major time criterion) during 365 days preceding the date of survey. ss (Subsidiary economic activity status) of a person refers to the the activity status in which a person in addition to his/her usual principal status, performs some economic activity for 30 days or more for the reference period of 365 days preceding the date of survey."
Percentage distribution of workers in usual status (ps+ss) by broad status in employment for each social group,PLFS,Labour Statistics,All India,Annual,2023-24,24 Sep 2024,PLFAAY24049ANN,https://esankhyiki.mospi.gov.in/datacatalogue/PLFS/2023-24/Table_46.xlsx,"Survey Design and Research Division, NSSO, MoSPI","The Periodic Labour Force Surveys have been conducted by the National Sample Survey Office (NSSO), Ministry of Statistics and Programme Implementation, since 2017. ps(Principal activity status) of a person refers to the activity status on which a person spent relatively long time (major time criterion) during 365 days preceding the date of survey. ss (Subsidiary economic activity status) of a person refers to the the activity status in which a person in addition to his/her usual principal status, performs some economic activity for 30 days or more for the reference period of 365 days preceding the date of survey."
Literacy rate (in per cent) of persons of different age groups for major religious group,PLFS,Labour Statistics,All India,Annual,2023-24,24 Sep 2024,PLFAAY24050ANN,https://esankhyiki.mospi.gov.in/datacatalogue/PLFS/2023-24/Table_47.xlsx,"Survey Design and Research Division, NSSO, MoSPI","The Periodic Labour Force Surveys have been conducted by the National Sample Survey Office (NSSO), Ministry of Statistics and Programme Implementation, since 2017. ps(Principal activity status) of a person refers to the activity status on which a person spent relatively long time (major time criterion) during 365 days preceding the date of survey. ss (Subsidiary economic activity status) of a person refers to the the activity status in which a person in addition to his/her usual principal status, performs some economic activity for 30 days or more for the reference period of 365 days preceding the date of survey."
"Labour Force Participation Rate (LFPR), Worker Population Ratio (WPR) and Unemployment Rate (UR) by usual status (ps+ss) for major religious groups",PLFS,Labour Statistics,All India,Annual,2023-24,24 Sep 2024,PLFAAY24051ANN,https://esankhyiki.mospi.gov.in/datacatalogue/PLFS/2023-24/Table_48.xlsx,"Survey Design and Research Division, NSSO, MoSPI","The Periodic Labour Force Surveys have been conducted by the National Sample Survey Office (NSSO), Ministry of Statistics and Programme Implementation, since 2017. ps(Principal activity status) of a person refers to the activity status on which a person spent relatively long time (major time criterion) during 365 days preceding the date of survey. ss (Subsidiary economic activity status) of a person refers to the the activity status in which a person in addition to his/her usual principal status, performs some economic activity for 30 days or more for the reference period of 365 days preceding the date of survey."
Percentage distribution of workers in usual status (ps+ss) by broad status in employment for major religious groups,PLFS,Labour Statistics,All India,Annual,2023-24,24 Sep 2024,PLFAAY24052ANN,https://esankhyiki.mospi.gov.in/datacatalogue/PLFS/2023-24/Table_49.xlsx,"Survey Design and Research Division, NSSO, MoSPI","The Periodic Labour Force Surveys have been conducted by the National Sample Survey Office (NSSO), Ministry of Statistics and Programme Implementation, since 2017. ps(Principal activity status) of a person refers to the activity status on which a person spent relatively long time (major time criterion) during 365 days preceding the date of survey. ss (Subsidiary economic activity status) of a person refers to the the activity status in which a person in addition to his/her usual principal status, performs some economic activity for 30 days or more for the reference period of 365 days preceding the date of survey."
Average wage/salary earnings (Rs.) during the preceding calendar month from regular wage/salaried employment among the regular wage salaried employees in CWS by occupation Divisions (1- digit code of NCO-2015),PLFS,Labour Statistics,All India,Annual,2023-24,24 Sep 2024,PLFAAY24053ANN,https://esankhyiki.mospi.gov.in/datacatalogue/PLFS/2023-24/Table_50.xlsx,"Survey Design and Research Division, NSSO, MoSPI","The Periodic Labour Force Surveys have been conducted by the National Sample Survey Office (NSSO), Ministry of Statistics and Programme Implementation, since 2017. ps(Principal activity status) of a person refers to the activity status on which a person spent relatively long time (major time criterion) during 365 days preceding the date of survey. ss (Subsidiary economic activity status) of a person refers to the the activity status in which a person in addition to his/her usual principal status, performs some economic activity for 30 days or more for the reference period of 365 days preceding the date of survey."
Average wage earnings (Rs.) per day from casual labour work by industry of work (industry sections of NIC-2008),PLFS,Labour Statistics,All India,Annual,2023-24,24 Sep 2024,PLFAAY24054ANN,https://esankhyiki.mospi.gov.in/datacatalogue/PLFS/2023-24/Table_51.xlsx,"Survey Design and Research Division, NSSO, MoSPI","The Periodic Labour Force Surveys have been conducted by the National Sample Survey Office (NSSO), Ministry of Statistics and Programme Implementation, since 2017. ps(Principal activity status) of a person refers to the activity status on which a person spent relatively long time (major time criterion) during 365 days preceding the date of survey. ss (Subsidiary economic activity status) of a person refers to the the activity status in which a person in addition to his/her usual principal status, performs some economic activity for 30 days or more for the reference period of 365 days preceding the date of survey."
Percentage distribution of persons in labour force in Current Weekly status (CWS) by number of days worked in a week,PLFS,Labour Statistics,All India,Annual,2023-24,24 Sep 2024,PLFAAY24055ANN,https://esankhyiki.mospi.gov.in/datacatalogue/PLFS/2023-24/Table_52.xlsx,"Survey Design and Research Division, NSSO, MoSPI","The Periodic Labour Force Surveys have been conducted by the National Sample Survey Office (NSSO), Ministry of Statistics and Programme Implementation, since 2017. ps(Principal activity status) of a person refers to the activity status on which a person spent relatively long time (major time criterion) during 365 days preceding the date of survey. ss (Subsidiary economic activity status) of a person refers to the the activity status in which a person in addition to his/her usual principal status, performs some economic activity for 30 days or more for the reference period of 365 days preceding the date of survey."
Percentage distribution of persons in labour force in Current Weekly status (CWS) by number of days unemployed in a week for each State / UT,PLFS,Labour Statistics,All India,Annual,2023-24,24 Sep 2024,PLFAAY24056ANN,https://esankhyiki.mospi.gov.in/datacatalogue/PLFS/2023-24/Table_53.xlsx,"Survey Design and Research Division, NSSO, MoSPI","The Periodic Labour Force Surveys have been conducted by the National Sample Survey Office (NSSO), Ministry of Statistics and Programme Implementation, since 2017. ps(Principal activity status) of a person refers to the activity status on which a person spent relatively long time (major time criterion) during 365 days preceding the date of survey. ss (Subsidiary economic activity status) of a person refers to the the activity status in which a person in addition to his/her usual principal status, performs some economic activity for 30 days or more for the reference period of 365 days preceding the date of survey."
"Percentage distribution of self-employed persons in usual status (ps+ss) engaged in agriculture, forestry, fishing, mining and quarrying (industry Div. 01 – 09 of NIC 2008) by use of product of the economic activity",PLFS,Labour Statistics,All India,Annual,2023-24,24 Sep 2024,PLFAAY24057ANN,https://esankhyiki.mospi.gov.in/datacatalogue/PLFS/2023-24/Table_54.xlsx,"Survey Design and Research Division, NSSO, MoSPI","The Periodic Labour Force Surveys have been conducted by the National Sample Survey Office (NSSO), Ministry of Statistics and Programme Implementation, since 2017. ps(Principal activity status) of a person refers to the activity status on which a person spent relatively long time (major time criterion) during 365 days preceding the date of survey. ss (Subsidiary economic activity status) of a person refers to the the activity status in which a person in addition to his/her usual principal status, performs some economic activity for 30 days or more for the reference period of 365 days preceding the date of survey."
Percentage distribution of persons of age 15 years and above working according to CWS by broad industry of work for all India,PLFS,Labour Statistics,All India,Quarterly,2023-24,16 Aug 2024,PLFQAY24007ANN,https://esankhyiki.mospi.gov.in/datacatalogue/PLFS/Quarterly/PLFS%20Apr-June%202024/Table_4.xlsx,National Sample Survey Office,"PLFS Quarterly Bulletins are brought out, corresponding to different quarters of the survey period, giving estimates of labour force indicators, viz., Labour Force Participation Rate (LFPR), Worker Population Ratio (WPR), Unemployment Rate (UR), distribution of workers by broad status in employment and industry of work in the Current Weekly Status (CWS) for the urban areas. Twenty such Quarterly Bulletins starting from the quarter October - December 2018 upto the quarter July – September 2023 have already been released."
Labour Force Participation Rate (LFPR) (in per cent) according to current weekly status for all India,PLFS,Labour Statistics,All India,Quarterly,2023-24,16 Aug 2024,PLFQAY24008ANN,https://esankhyiki.mospi.gov.in/datacatalogue/PLFS/Quarterly/PLFS%20Apr-June%202024/Table_2.xlsx,National Sample Survey Office,"PLFS Quarterly Bulletins are brought out, corresponding to different quarters of the survey period, giving estimates of labour force indicators, viz., Labour Force Participation Rate (LFPR), Worker Population Ratio (WPR), Unemployment Rate (UR), distribution of workers by broad status in employment and industry of work in the Current Weekly Status (CWS) for the urban areas. Twenty such Quarterly Bulletins starting from the quarter October - December 2018 upto the quarter July – September 2023 have already been released."
Worker Population Ratio (WPR) (in per cent) according to current weekly status for all India,PLFS,Labour Statistics,All India,Quarterly,2023-24,16 Aug 2024,PLFQAY24009ANN,https://esankhyiki.mospi.gov.in/datacatalogue/PLFS/Quarterly/PLFS%20Apr-June%202024/Table_3.xlsx,National Sample Survey Office,"PLFS Quarterly Bulletins are brought out, corresponding to different quarters of the survey period, giving estimates of labour force indicators, viz., Labour Force Participation Rate (LFPR), Worker Population Ratio (WPR), Unemployment Rate (UR), distribution of workers by broad status in employment and industry of work in the Current Weekly Status (CWS) for the urban areas. Twenty such Quarterly Bulletins starting from the quarter October - December 2018 upto the quarter July – September 2023 have already been released."
Unemployment Rate (UR) (in per cent) according to current weekly status for all India,PLFS,Labour Statistics,All India,Quarterly,2023-24,16 Aug 2024,PLFQAY24010ANN,https://esankhyiki.mospi.gov.in/datacatalogue/PLFS/Quarterly/PLFS%20Apr-June%202024/Table_7.xlsx,National Sample Survey Office,"PLFS Quarterly Bulletins are brought out, corresponding to different quarters of the survey period, giving estimates of labour force indicators, viz., Labour Force Participation Rate (LFPR), Worker Population Ratio (WPR), Unemployment Rate (UR), distribution of workers by broad status in employment and industry of work in the Current Weekly Status (CWS) for the urban areas. Twenty such Quarterly Bulletins starting from the quarter October - December 2018 upto the quarter July – September 2023 have already been released."
"Number of Urban Frame Survey (UFS) blocks, households and persons surveyed by age and gender for all India",PLFS,Labour Statistics,All India,Quarterly,2023-24,16 Aug 2024,PLFQAY24011ANN,https://esankhyiki.mospi.gov.in/datacatalogue/PLFS/Quarterly/PLFS%20Apr-June%202024/Table_1.xlsx,National Sample Survey Office,"PLFS Quarterly Bulletins are brought out, corresponding to different quarters of the survey period, giving estimates of labour force indicators, viz., Labour Force Participation Rate (LFPR), Worker Population Ratio (WPR), Unemployment Rate (UR), distribution of workers by broad status in employment and industry of work in the Current Weekly Status (CWS) for the urban areas. Twenty such Quarterly Bulletins starting from the quarter October - December 2018 upto the quarter July – September 2023 have already been released."
Percentage distribution of persons of age 15 years and above working according to CWS by broad status in employment for all India,PLFS,Labour Statistics,All India,Quarterly,2023-24,16 Aug 2024,PLFQAY24012ANN,https://esankhyiki.mospi.gov.in/datacatalogue/PLFS/Quarterly/PLFS%20Apr-June%202024/Table_5.xlsx,National Sample Survey Office,"PLFS Quarterly Bulletins are brought out, corresponding to different quarters of the survey period, giving estimates of labour force indicators, viz., Labour Force Participation Rate (LFPR), Worker Population Ratio (WPR), Unemployment Rate (UR), distribution of workers by broad status in employment and industry of work in the Current Weekly Status (CWS) for the urban areas. Twenty such Quarterly Bulletins starting from the quarter October - December 2018 upto the quarter July – September 2023 have already been released."
Percentage distribution of persons of age 15 years and above working according to CWS by broad industry of work for all India,PLFS,Labour Statistics,All India,Quarterly,2023-24,12 Feb 2024,PLFQAY24002ANN,https://esankhyiki.mospi.gov.in/datacatalogue/PLFS/Quarterly/Table_4.xlsx,National Sample Survey Office,"PLFS Quarterly Bulletins are brought out, corresponding to different quarters of the survey period, giving estimates of labour force indicators, viz., Labour Force Participation Rate (LFPR), Worker Population Ratio (WPR), Unemployment Rate (UR), distribution of workers by broad status in employment and industry of work in the Current Weekly Status (CWS) for the urban areas. Twenty such Quarterly Bulletins starting from the quarter October - December 2018 upto the quarter July – September 2023 have already been released."
Labour Force Participation Rate (LFPR) (in per cent) according to current weekly status for all India,PLFS,Labour Statistics,All India,Quarterly,2023-24,12 Feb 2024,PLFQAY24003ANN,https://esankhyiki.mospi.gov.in/datacatalogue/PLFS/Quarterly/Table_2.xlsx,National Sample Survey Office,"PLFS Quarterly Bulletins are brought out, corresponding to different quarters of the survey period, giving estimates of labour force indicators, viz., Labour Force Participation Rate (LFPR), Worker Population Ratio (WPR), Unemployment Rate (UR), distribution of workers by broad status in employment and industry of work in the Current Weekly Status (CWS) for the urban areas. Twenty such Quarterly Bulletins starting from the quarter October - December 2018 upto the quarter July – September 2023 have already been released."
Worker Population Ratio (WPR) (in per cent) according to current weekly status for all India,PLFS,Labour Statistics,All India,Quarterly,2023-24,12 Feb 2024,PLFQAY24004ANN,https://esankhyiki.mospi.gov.in/datacatalogue/PLFS/Quarterly/Table_3.xlsx,National Sample Survey Office,"PLFS Quarterly Bulletins are brought out, corresponding to different quarters of the survey period, giving estimates of labour force indicators, viz., Labour Force Participation Rate (LFPR), Worker Population Ratio (WPR), Unemployment Rate (UR), distribution of workers by broad status in employment and industry of work in the Current Weekly Status (CWS) for the urban areas. Twenty such Quarterly Bulletins starting from the quarter October - December 2018 upto the quarter July – September 2023 have already been released."
Unemployment Rate (UR) (in per cent) according to current weekly status for all India,PLFS,Labour Statistics,All India,Quarterly,2023-24,12 Feb 2024,PLFQAY24005ANN,https://esankhyiki.mospi.gov.in/datacatalogue/PLFS/Quarterly/Table_7.xlsx,National Sample Survey Office,"PLFS Quarterly Bulletins are brought out, corresponding to different quarters of the survey period, giving estimates of labour force indicators, viz., Labour Force Participation Rate (LFPR), Worker Population Ratio (WPR), Unemployment Rate (UR), distribution of workers by broad status in employment and industry of work in the Current Weekly Status (CWS) for the urban areas. Twenty such Quarterly Bulletins starting from the quarter October - December 2018 upto the quarter July – September 2023 have already been released."
"Number of Urban Frame Survey (UFS) blocks, households and persons surveyed by age and gender for all India",PLFS,Labour Statistics,All India,Quarterly,2023-24,12 Feb 2024,PLFQAY24006ANN,https://esankhyiki.mospi.gov.in/datacatalogue/PLFS/Quarterly/Table_1.xlsx,National Sample Survey Office,"PLFS Quarterly Bulletins are brought out, corresponding to different quarters of the survey period, giving estimates of labour force indicators, viz., Labour Force Participation Rate (LFPR), Worker Population Ratio (WPR), Unemployment Rate (UR), distribution of workers by broad status in employment and industry of work in the Current Weekly Status (CWS) for the urban areas. Twenty such Quarterly Bulletins starting from the quarter October - December 2018 upto the quarter July – September 2023 have already been released."
Percentage distribution of persons of age 15 years and above working according to CWS by broad status in employment for all India,PLFS,Labour Statistics,All India,Quarterly,2023-24,12 Feb 2024,PLFQAY24001ANN,https://esankhyiki.mospi.gov.in/datacatalogue/PLFS/Quarterly/Table_5.xlsx,National Sample Survey Office,"PLFS Quarterly Bulletins are brought out, corresponding to different quarters of the survey period, giving estimates of labour force indicators, viz., Labour Force Participation Rate (LFPR), Worker Population Ratio (WPR), Unemployment Rate (UR), distribution of workers by broad status in employment and industry of work in the Current Weekly Status (CWS) for the urban areas. Twenty such Quarterly Bulletins starting from the quarter October - December 2018 upto the quarter July – September 2023 have already been released."
