Title,Product,Category,Geography,Frequency,Reference Period,Release Date,Table No,Download URL,Data Source,Description
Annual NIC-2 digit and sectoral indices and growth rates as per IIP (%) calculated w.r.t. previous year upto September 2017,IIP,Industrial Statistics,All India,Monthly,Sep 2017,12 Nov 2017,IIPMFY18223SEP,https://esankhyiki.mospi.gov.in/datacatalogue/IIP/IIP2017-18/IndicesIIP2011-12Monthly_annual_sep17_NIC2d_sectoralannual.xlsx,"Economic Statistics Division, MoSPI",The all India IIP is a composite indicator that measures the short-term changes in the volume of production of a basket of industrial products during a given period with respect to that in a chosen base period. It is compiled and published monthly by MoSPI with a time lag of six weeks from the reference month.
Monthly NIC-2 digit and sectoral indices and growth rates of industrial production upto September 2017,IIP,Industrial Statistics,All India,Monthly,Sep 2017,12 Nov 2017,IIPMFY18221SEP,https://esankhyiki.mospi.gov.in/datacatalogue/IIP/IIP2017-18/IndicesIIP2011-12Monthly_annual_sep17_NIC2d_sectoralmonthly.xlsx,"Economic Statistics Division, MoSPI",The all India IIP is a composite indicator that measures the short-term changes in the volume of production of a basket of industrial products during a given period with respect to that in a chosen base period. It is compiled and published monthly by MoSPI with a time lag of six weeks from the reference month.
Annual indices and growth rates (%) of industrial production as per use-based classification upto September 2017,IIP,Industrial Statistics,All India,Monthly,Sep 2017,12 Nov 2017,IIPMFY18224SEP,https://esankhyiki.mospi.gov.in/datacatalogue/IIP/IIP2017-18/IndicesIIP2011-12Monthly_annual_sep17_UBCannual.xlsx,"Economic Statistics Division, MoSPI",The all India IIP is a composite indicator that measures the short-term changes in the volume of production of a basket of industrial products during a given period with respect to that in a chosen base period. It is compiled and published monthly by MoSPI with a time lag of six weeks from the reference month.
Monthly indices and growth rates of industrial production as per use-based classification upto September 2017,IIP,Industrial Statistics,All India,Monthly,Sep 2017,12 Nov 2017,IIPMFY18222SEP,https://esankhyiki.mospi.gov.in/datacatalogue/IIP/IIP2017-18/IndicesIIP2011-12Monthly_annual_sep17_UBCmonthly.xlsx,"Economic Statistics Division, MoSPI",The all India IIP is a composite indicator that measures the short-term changes in the volume of production of a basket of industrial products during a given period with respect to that in a chosen base period. It is compiled and published monthly by MoSPI with a time lag of six weeks from the reference month.
Annual NIC-2 digit and sectoral indices and growth rates as per IIP (%) calculated w.r.t. previous year upto August 2017,IIP,Industrial Statistics,All India,Monthly,Aug 2017,12 Oct 2017,IIPMFY18227AUG,https://esankhyiki.mospi.gov.in/datacatalogue/IIP/IIP2017-18/IndicesIIP2011-12Monthly_annual_aug17_NIC2d_sectoralannual.xlsx,"Economic Statistics Division, MoSPI",The all India IIP is a composite indicator that measures the short-term changes in the volume of production of a basket of industrial products during a given period with respect to that in a chosen base period. It is compiled and published monthly by MoSPI with a time lag of six weeks from the reference month.
Monthly NIC-2 digit and sectoral indices and growth rates of industrial production upto August 2017,IIP,Industrial Statistics,All India,Monthly,Aug 2017,12 Oct 2017,IIPMFY18225AUG,https://esankhyiki.mospi.gov.in/datacatalogue/IIP/IIP2017-18/IndicesIIP2011-12Monthly_annual_aug17_NIC2d_sectoralmonthly.xlsx,"Economic Statistics Division, MoSPI",The all India IIP is a composite indicator that measures the short-term changes in the volume of production of a basket of industrial products during a given period with respect to that in a chosen base period. It is compiled and published monthly by MoSPI with a time lag of six weeks from the reference month.
Annual indices and growth rates (%) of industrial production as per use-based classification upto August 2017,IIP,Industrial Statistics,All India,Monthly,Aug 2017,12 Oct 2017,IIPMFY18228AUG,https://esankhyiki.mospi.gov.in/datacatalogue/IIP/IIP2017-18/IndicesIIP2011-12Monthly_annual_aug17_UBCannual.xlsx,"Economic Statistics Division, MoSPI",The all India IIP is a composite indicator that measures the short-term changes in the volume of production of a basket of industrial products during a given period with respect to that in a chosen base period. It is compiled and published monthly by MoSPI with a time lag of six weeks from the reference month.
Monthly indices and growth rates of industrial production as per use-based classification upto August 2017,IIP,Industrial Statistics,All India,Monthly,Aug 2017,12 Oct 2017,IIPMFY18226AUG,https://esankhyiki.mospi.gov.in/datacatalogue/IIP/IIP2017-18/IndicesIIP2011-12Monthly_annual_aug17_UBCmonthly.xlsx,"Economic Statistics Division, MoSPI",The all India IIP is a composite indicator that measures the short-term changes in the volume of production of a basket of industrial products during a given period with respect to that in a chosen base period. It is compiled and published monthly by MoSPI with a time lag of six weeks from the reference month.
Annual NIC-2 digit and sectoral indices and growth rates as per IIP (%) calculated w.r.t. previous year upto July 2017,IIP,Industrial Statistics,All India,Monthly,Jul 2017,12 Sep 2017,IIPMFY18231JUL,https://esankhyiki.mospi.gov.in/datacatalogue/IIP/IIP2017-18/IndicesIIP2011-12Monthly_annual_jul17_NIC2d_sectoralannual.xlsx,"Economic Statistics Division, MoSPI",The all India IIP is a composite indicator that measures the short-term changes in the volume of production of a basket of industrial products during a given period with respect to that in a chosen base period. It is compiled and published monthly by MoSPI with a time lag of six weeks from the reference month.
Monthly NIC-2 digit and sectoral indices and growth rates of industrial production upto July 2017,IIP,Industrial Statistics,All India,Monthly,Jul 2017,12 Sep 2017,IIPMFY18229JUL,https://esankhyiki.mospi.gov.in/datacatalogue/IIP/IIP2017-18/IndicesIIP2011-12Monthly_annual_jul17_NIC2d_sectoralmonthly.xlsx,"Economic Statistics Division, MoSPI",The all India IIP is a composite indicator that measures the short-term changes in the volume of production of a basket of industrial products during a given period with respect to that in a chosen base period. It is compiled and published monthly by MoSPI with a time lag of six weeks from the reference month.
Annual indices and growth rates (%) of industrial production as per use-based classification upto July 2017,IIP,Industrial Statistics,All India,Monthly,Jul 2017,12 Sep 2017,IIPMFY18232JUL,https://esankhyiki.mospi.gov.in/datacatalogue/IIP/IIP2017-18/IndicesIIP2011-12Monthly_annual_jul17_UBCannual.xlsx,"Economic Statistics Division, MoSPI",The all India IIP is a composite indicator that measures the short-term changes in the volume of production of a basket of industrial products during a given period with respect to that in a chosen base period. It is compiled and published monthly by MoSPI with a time lag of six weeks from the reference month.
Monthly indices and growth rates of industrial production as per use-based classification upto July 2017,IIP,Industrial Statistics,All India,Monthly,Jul 2017,12 Sep 2017,IIPMFY18230JUL,https://esankhyiki.mospi.gov.in/datacatalogue/IIP/IIP2017-18/IndicesIIP2011-12Monthly_annual_jul17_UBCmonthly.xlsx,"Economic Statistics Division, MoSPI",The all India IIP is a composite indicator that measures the short-term changes in the volume of production of a basket of industrial products during a given period with respect to that in a chosen base period. It is compiled and published monthly by MoSPI with a time lag of six weeks from the reference month.
Annual NIC-2 digit and sectoral indices and growth rates as per IIP (%) calculated w.r.t. previous year upto June 2017,IIP,Industrial Statistics,All India,Monthly,Jun 2017,10 Aug 2017,IIPMFY18235JUN,https://esankhyiki.mospi.gov.in/datacatalogue/IIP/IIP2017-18/IndicesIIP2011-12Monthly_annual_jun17_NIC2d_sectoralannual.xlsx,"Economic Statistics Division, MoSPI",The all India IIP is a composite indicator that measures the short-term changes in the volume of production of a basket of industrial products during a given period with respect to that in a chosen base period. It is compiled and published monthly by MoSPI with a time lag of six weeks from the reference month.
Monthly NIC-2 digit and sectoral indices and growth rates of industrial production upto June 2017,IIP,Industrial Statistics,All India,Monthly,Jun 2017,10 Aug 2017,IIPMFY18233JUN,https://esankhyiki.mospi.gov.in/datacatalogue/IIP/IIP2017-18/IndicesIIP2011-12Monthly_annual_jun17_NIC2d_sectoralmonthly.xlsx,"Economic Statistics Division, MoSPI",The all India IIP is a composite indicator that measures the short-term changes in the volume of production of a basket of industrial products during a given period with respect to that in a chosen base period. It is compiled and published monthly by MoSPI with a time lag of six weeks from the reference month.
Annual indices and growth rates (%) of industrial production as per use-based classification upto June 2017,IIP,Industrial Statistics,All India,Monthly,Jun 2017,10 Aug 2017,IIPMFY18236JUN,https://esankhyiki.mospi.gov.in/datacatalogue/IIP/IIP2017-18/IndicesIIP2011-12Monthly_annual_jun17_UBCannual.xlsx,"Economic Statistics Division, MoSPI",The all India IIP is a composite indicator that measures the short-term changes in the volume of production of a basket of industrial products during a given period with respect to that in a chosen base period. It is compiled and published monthly by MoSPI with a time lag of six weeks from the reference month.
Monthly indices and growth rates of industrial production as per use-based classification upto June 2017,IIP,Industrial Statistics,All India,Monthly,Jun 2017,10 Aug 2017,IIPMFY18234JUN,https://esankhyiki.mospi.gov.in/datacatalogue/IIP/IIP2017-18/IndicesIIP2011-12Monthly_annual_jun17_UBCmonthly.xlsx,"Economic Statistics Division, MoSPI",The all India IIP is a composite indicator that measures the short-term changes in the volume of production of a basket of industrial products during a given period with respect to that in a chosen base period. It is compiled and published monthly by MoSPI with a time lag of six weeks from the reference month.
Annual NIC-2 digit and sectoral indices and growth rates as per IIP (%) calculated w.r.t. previous year upto May 2017,IIP,Industrial Statistics,All India,Monthly,May 2017,12 Jul 2017,IIPMFY18239MAY,https://esankhyiki.mospi.gov.in/datacatalogue/IIP/IIP2017-18/IndicesIIP2011-12Monthly_annual_may17_NIC2d_sectoralannual.xlsx,"Economic Statistics Division, MoSPI",The all India IIP is a composite indicator that measures the short-term changes in the volume of production of a basket of industrial products during a given period with respect to that in a chosen base period. It is compiled and published monthly by MoSPI with a time lag of six weeks from the reference month.
Monthly NIC-2 digit and sectoral indices and growth rates of industrial production upto May 2017,IIP,Industrial Statistics,All India,Monthly,May 2017,12 Jul 2017,IIPMFY18237MAY,https://esankhyiki.mospi.gov.in/datacatalogue/IIP/IIP2017-18/IndicesIIP2011-12Monthly_annual_may17_NIC2d_sectoralmonthly.xlsx,"Economic Statistics Division, MoSPI",The all India IIP is a composite indicator that measures the short-term changes in the volume of production of a basket of industrial products during a given period with respect to that in a chosen base period. It is compiled and published monthly by MoSPI with a time lag of six weeks from the reference month.
Annual indices and growth rates (%) of industrial production as per use-based classification upto May 2017,IIP,Industrial Statistics,All India,Monthly,May 2017,12 Jul 2017,IIPMFY18240MAY,https://esankhyiki.mospi.gov.in/datacatalogue/IIP/IIP2017-18/IndicesIIP2011-12Monthly_annual_may17_UBCannual.xlsx,"Economic Statistics Division, MoSPI",The all India IIP is a composite indicator that measures the short-term changes in the volume of production of a basket of industrial products during a given period with respect to that in a chosen base period. It is compiled and published monthly by MoSPI with a time lag of six weeks from the reference month.
Monthly indices and growth rates of industrial production as per use-based classification upto May 2017,IIP,Industrial Statistics,All India,Monthly,May 2017,12 Jul 2017,IIPMFY18238MAY,https://esankhyiki.mospi.gov.in/datacatalogue/IIP/IIP2017-18/IndicesIIP2011-12Monthly_annual_may17_UBCmonthly.xlsx,"Economic Statistics Division, MoSPI",The all India IIP is a composite indicator that measures the short-term changes in the volume of production of a basket of industrial products during a given period with respect to that in a chosen base period. It is compiled and published monthly by MoSPI with a time lag of six weeks from the reference month.
Annual NIC-2 digit and sectoral indices and growth rates as per IIP (%) calculated w.r.t. previous year upto April 2017,IIP,Industrial Statistics,All India,Monthly,Apr 2017,12 Jun 2017,IIPMFY18243APR,https://esankhyiki.mospi.gov.in/datacatalogue/IIP/IIP2017-18/IndicesIIP2011-12Monthly_annual_apr17_NIC2d_sectoralannual.xlsx,"Economic Statistics Division, MoSPI",The all India IIP is a composite indicator that measures the short-term changes in the volume of production of a basket of industrial products during a given period with respect to that in a chosen base period. It is compiled and published monthly by MoSPI with a time lag of six weeks from the reference month.
Monthly NIC-2 digit and sectoral indices and growth rates of industrial production upto April 2017,IIP,Industrial Statistics,All India,Monthly,Apr 2017,12 Jun 2017,IIPMFY18241APR,https://esankhyiki.mospi.gov.in/datacatalogue/IIP/IIP2017-18/IndicesIIP2011-12Monthly_annual_apr17_NIC2d_sectoralmonthly.xlsx,"Economic Statistics Division, MoSPI",The all India IIP is a composite indicator that measures the short-term changes in the volume of production of a basket of industrial products during a given period with respect to that in a chosen base period. It is compiled and published monthly by MoSPI with a time lag of six weeks from the reference month.
Annual indices and growth rates (%) of industrial production as per use-based classification upto April 2017,IIP,Industrial Statistics,All India,Monthly,Apr 2017,12 Jun 2017,IIPMFY18244APR,https://esankhyiki.mospi.gov.in/datacatalogue/IIP/IIP2017-18/IndicesIIP2011-12Monthly_annual_apr17_UBCannual.xlsx,"Economic Statistics Division, MoSPI",The all India IIP is a composite indicator that measures the short-term changes in the volume of production of a basket of industrial products during a given period with respect to that in a chosen base period. It is compiled and published monthly by MoSPI with a time lag of six weeks from the reference month.
Monthly indices and growth rates of industrial production as per use-based classification upto April 2017,IIP,Industrial Statistics,All India,Monthly,Apr 2017,12 Jun 2017,IIPMFY18242APR,https://esankhyiki.mospi.gov.in/datacatalogue/IIP/IIP2017-18/IndicesIIP2011-12Monthly_annual_apr17_UBCmonthly.xlsx,"Economic Statistics Division, MoSPI",The all India IIP is a composite indicator that measures the short-term changes in the volume of production of a basket of industrial products during a given period with respect to that in a chosen base period. It is compiled and published monthly by MoSPI with a time lag of six weeks from the reference month.
Annual NIC-2 digit and sectoral indices and growth rates as per IIP (%) calculated w.r.t. previous year for 2012-13 to 2016-17,IIP,Industrial Statistics,All India,Monthly,"2012, 2013, 2014, 2015, 2016, 2017",12 May 2017,IIPMFY12001BKS,https://esankhyiki.mospi.gov.in/datacatalogue/IIP/IIP%20Back%20Series/IndicesIIP2012_2017_sectoralannual.xlsx,"Economic Statistics Division, MoSPI",The all India IIP is a composite indicator that measures the short-term changes in the volume of production of a basket of industrial products during a given period with respect to that in a chosen base period. It is compiled and published monthly by MoSPI with a time lag of six weeks from the reference month.
Monthly NIC-2 digit and sectoral indices and growth rates of industrial production for April 2012 to March 2017,IIP,Industrial Statistics,All India,Monthly,"2012, 2013, 2014, 2015, 2016, 2017",12 May 2017,IIPMFY12002BKS,https://esankhyiki.mospi.gov.in/datacatalogue/IIP/IIP%20Back%20Series/IndicesIIP_2012-2017_sectoralmonthly.xlsx,"Economic Statistics Division, MoSPI",The all India IIP is a composite indicator that measures the short-term changes in the volume of production of a basket of industrial products during a given period with respect to that in a chosen base period. It is compiled and published monthly by MoSPI with a time lag of six weeks from the reference month.
Annual indices and growth rates (%) of industrial production as per use-based classification for 2012-13 to 2016-17,IIP,Industrial Statistics,All India,Monthly,"2012, 2013, 2014, 2015, 2016, 2017",12 May 2017,IIPMFY12003BKS,https://esankhyiki.mospi.gov.in/datacatalogue/IIP/IIP%20Back%20Series/IndicesIIP2012_2017_UBCannual.xlsx,"Economic Statistics Division, MoSPI",The all India IIP is a composite indicator that measures the short-term changes in the volume of production of a basket of industrial products during a given period with respect to that in a chosen base period. It is compiled and published monthly by MoSPI with a time lag of six weeks from the reference month.
Monthly indices and growth rates of industrial production as per use-based classification for April 2012 to March 2017,IIP,Industrial Statistics,All India,Monthly,"2012, 2013, 2014, 2015, 2016, 2017",12 May 2017,IIPMFY12004BKS,https://esankhyiki.mospi.gov.in/datacatalogue/IIP/IIP%20Back%20Series/IndicesIIP2012_2017_UBCmonthly.xlsx,"Economic Statistics Division, MoSPI",The all India IIP is a composite indicator that measures the short-term changes in the volume of production of a basket of industrial products during a given period with respect to that in a chosen base period. It is compiled and published monthly by MoSPI with a time lag of six weeks from the reference month.
