Title,Product,Category,Geography,Frequency,Reference Period,Release Date,Table No,Download URL,Data Source,Description
Annual NIC-2 digit and sectoral indices and growth rates as per IIP (%) calculated w.r.t. previous year upto December 2023,IIP,Industrial Statistics,All India,Monthly,Dec 2023,12 Feb 2024,IIPMFY23081DEC,"https://esankhyiki.mospi.gov.in/datacatalogue/IIP/IIP2023-24/IndicesIIP2011-12Monthly_annual_dec23_NIC%202d,%20sectoral%20annual.xlsx","Economic Statistics Division, MoSPI",The all India IIP is a composite indicator that measures the short-term changes in the volume of production of a basket of industrial products during a given period with respect to that in a chosen base period. It is compiled and published monthly by MoSPI with a time lag of six weeks from the reference month.
Monthly NIC-2 digit and sectoral indices and growth rates of industrial production upto December 2023,IIP,Industrial Statistics,All India,Monthly,Dec 2023,12 Feb 2024,IIPMFY23082DEC,"https://esankhyiki.mospi.gov.in/datacatalogue/IIP/IIP2023-24/IndicesIIP2011-12Monthly_annual_dec23_NIC%202d,%20sectoral%20monthly.xlsx","Economic Statistics Division, MoSPI",The all India IIP is a composite indicator that measures the short-term changes in the volume of production of a basket of industrial products during a given period with respect to that in a chosen base period. It is compiled and published monthly by MoSPI with a time lag of six weeks from the reference month.
Annual indices and growth rates (%) of industrial production as per use-based classification upto December 2023,IIP,Industrial Statistics,All India,Monthly,Dec 2023,12 Feb 2024,IIPMFY23083DEC,https://esankhyiki.mospi.gov.in/datacatalogue/IIP/IIP2023-24/IndicesIIP2011-12Monthly_annual_dec23_UBC%20annual.xlsx,"Economic Statistics Division, MoSPI",The all India IIP is a composite indicator that measures the short-term changes in the volume of production of a basket of industrial products during a given period with respect to that in a chosen base period. It is compiled and published monthly by MoSPI with a time lag of six weeks from the reference month.
Monthly indices and growth rates of industrial production as per use-based classification upto December 2023,IIP,Industrial Statistics,All India,Monthly,Dec 2023,12 Feb 2024,IIPMFY23084DEC,https://esankhyiki.mospi.gov.in/datacatalogue/IIP/IIP2023-24/IndicesIIP2011-12Monthly_annual_dec23_UBC%20monthly.xlsx,"Economic Statistics Division, MoSPI",The all India IIP is a composite indicator that measures the short-term changes in the volume of production of a basket of industrial products during a given period with respect to that in a chosen base period. It is compiled and published monthly by MoSPI with a time lag of six weeks from the reference month.
Annual NIC-2 digit and sectoral indices and growth rates as per IIP (%) calculated w.r.t. previous year upto November 2023,IIP,Industrial Statistics,All India,Monthly,Nov 2023,12 Jan 2024,IIPMFY23077NOV,"https://esankhyiki.mospi.gov.in/datacatalogue/IIP/IIP2023-24/IndicesIIP2011-12Monthly_annual_nov23_NIC%202d,%20sectoral%20annual.xlsx","Economic Statistics Division, MoSPI",The all India IIP is a composite indicator that measures the short-term changes in the volume of production of a basket of industrial products during a given period with respect to that in a chosen base period. It is compiled and published monthly by MoSPI with a time lag of six weeks from the reference month.
Monthly NIC-2 digit and sectoral indices and growth rates of industrial production upto November 2023,IIP,Industrial Statistics,All India,Monthly,Nov 2023,12 Jan 2024,IIPMFY23078NOV,"https://esankhyiki.mospi.gov.in/datacatalogue/IIP/IIP2023-24/IndicesIIP2011-12Monthly_annual_nov23_NIC%202d,%20sectoral%20monthly.xlsx","Economic Statistics Division, MoSPI",The all India IIP is a composite indicator that measures the short-term changes in the volume of production of a basket of industrial products during a given period with respect to that in a chosen base period. It is compiled and published monthly by MoSPI with a time lag of six weeks from the reference month.
Annual indices and growth rates (%) of industrial production as per use-based classification upto November 2023,IIP,Industrial Statistics,All India,Monthly,Nov 2023,12 Jan 2024,IIPMFY23079NOV,https://esankhyiki.mospi.gov.in/datacatalogue/IIP/IIP2023-24/IndicesIIP2011-12Monthly_annual_nov23_UBC%20annual.xlsx,"Economic Statistics Division, MoSPI",The all India IIP is a composite indicator that measures the short-term changes in the volume of production of a basket of industrial products during a given period with respect to that in a chosen base period. It is compiled and published monthly by MoSPI with a time lag of six weeks from the reference month.
Monthly indices and growth rates of industrial production as per use-based classification upto November 2023,IIP,Industrial Statistics,All India,Monthly,Nov 2023,12 Jan 2024,IIPMFY23080NOV,https://esankhyiki.mospi.gov.in/datacatalogue/IIP/IIP2023-24/IndicesIIP2011-12Monthly_annual_nov23_UBC%20monthly.xlsx,"Economic Statistics Division, MoSPI",The all India IIP is a composite indicator that measures the short-term changes in the volume of production of a basket of industrial products during a given period with respect to that in a chosen base period. It is compiled and published monthly by MoSPI with a time lag of six weeks from the reference month.
Annual NIC-2 digit and sectoral indices and growth rates as per IIP (%) calculated w.r.t. previous year upto October 2023,IIP,Industrial Statistics,All India,Monthly,Oct 2023,12 Dec 2023,IIPMFY23073OCT,https://esankhyiki.mospi.gov.in/datacatalogue/IIP/IIP2023-24/IndicesIIP2011-12Monthly_annual_oct23_NIC2d_sectoralannual.xlsx,"Economic Statistics Division, MoSPI",The all India IIP is a composite indicator that measures the short-term changes in the volume of production of a basket of industrial products during a given period with respect to that in a chosen base period. It is compiled and published monthly by MoSPI with a time lag of six weeks from the reference month.
Monthly NIC-2 digit and sectoral indices and growth rates of industrial production upto October 2023,IIP,Industrial Statistics,All India,Monthly,Oct 2023,12 Dec 2023,IIPMFY23074OCT,https://esankhyiki.mospi.gov.in/datacatalogue/IIP/IIP2023-24/IndicesIIP2011-12Monthly_annual_oct23_NIC2d_sectoralmonthly.xlsx,"Economic Statistics Division, MoSPI",The all India IIP is a composite indicator that measures the short-term changes in the volume of production of a basket of industrial products during a given period with respect to that in a chosen base period. It is compiled and published monthly by MoSPI with a time lag of six weeks from the reference month.
Annual indices and growth rates (%) of industrial production as per use-based classification upto October 2023,IIP,Industrial Statistics,All India,Monthly,Oct 2023,12 Dec 2023,IIPMFY23075OCT,https://esankhyiki.mospi.gov.in/datacatalogue/IIP/IIP2023-24/IndicesIIP2011-12Monthly_annual_oct23_UBCannual.xlsx,"Economic Statistics Division, MoSPI",The all India IIP is a composite indicator that measures the short-term changes in the volume of production of a basket of industrial products during a given period with respect to that in a chosen base period. It is compiled and published monthly by MoSPI with a time lag of six weeks from the reference month.
Monthly indices and growth rates of industrial production as per use-based classification upto October 2023,IIP,Industrial Statistics,All India,Monthly,Oct 2023,12 Dec 2023,IIPMFY23076OCT,https://esankhyiki.mospi.gov.in/datacatalogue/IIP/IIP2023-24/IndicesIIP2011-12Monthly_annual_oct23_UBCmonthly.xlsx,"Economic Statistics Division, MoSPI",The all India IIP is a composite indicator that measures the short-term changes in the volume of production of a basket of industrial products during a given period with respect to that in a chosen base period. It is compiled and published monthly by MoSPI with a time lag of six weeks from the reference month.
Annual NIC-2 digit and sectoral indices and growth rates as per IIP (%) calculated w.r.t. previous year upto September 2023,IIP,Industrial Statistics,All India,Monthly,Sep 2023,10 Nov 2023,IIPMFY23069SEP,https://esankhyiki.mospi.gov.in/datacatalogue/IIP/IIP2023-24/IndicesIIP2011-12Monthly_annual_sep23_NIC2d_sectoralannual.xlsx,"Economic Statistics Division, MoSPI",The all India IIP is a composite indicator that measures the short-term changes in the volume of production of a basket of industrial products during a given period with respect to that in a chosen base period. It is compiled and published monthly by MoSPI with a time lag of six weeks from the reference month.
Monthly NIC-2 digit and sectoral indices and growth rates of industrial production upto September 2023,IIP,Industrial Statistics,All India,Monthly,Sep 2023,10 Nov 2023,IIPMFY23070SEP,https://esankhyiki.mospi.gov.in/datacatalogue/IIP/IIP2023-24/IndicesIIP2011-12Monthly_annual_sep23_NIC2d_sectoralmonthly.xlsx,"Economic Statistics Division, MoSPI",The all India IIP is a composite indicator that measures the short-term changes in the volume of production of a basket of industrial products during a given period with respect to that in a chosen base period. It is compiled and published monthly by MoSPI with a time lag of six weeks from the reference month.
Annual indices and growth rates (%) of industrial production as per use-based classification upto September 2023,IIP,Industrial Statistics,All India,Monthly,Sep 2023,10 Nov 2023,IIPMFY23071SEP,https://esankhyiki.mospi.gov.in/datacatalogue/IIP/IIP2023-24/IndicesIIP2011-12Monthly_annual_sep23_UBCannual.xlsx,"Economic Statistics Division, MoSPI",The all India IIP is a composite indicator that measures the short-term changes in the volume of production of a basket of industrial products during a given period with respect to that in a chosen base period. It is compiled and published monthly by MoSPI with a time lag of six weeks from the reference month.
Monthly indices and growth rates of industrial production as per use-based classification upto September 2023,IIP,Industrial Statistics,All India,Monthly,Sep 2023,10 Nov 2023,IIPMFY23072SEP,https://esankhyiki.mospi.gov.in/datacatalogue/IIP/IIP2023-24/IndicesIIP2011-12Monthly_annual_sep23_UBCmonthly.xlsx,"Economic Statistics Division, MoSPI",The all India IIP is a composite indicator that measures the short-term changes in the volume of production of a basket of industrial products during a given period with respect to that in a chosen base period. It is compiled and published monthly by MoSPI with a time lag of six weeks from the reference month.
Annual NIC-2 digit and sectoral indices and growth rates as per IIP (%) calculated w.r.t. previous year upto August 2023,IIP,Industrial Statistics,All India,Monthly,Aug 2023,12 Oct 2023,IIPMFY23065AUG,https://esankhyiki.mospi.gov.in/datacatalogue/IIP/IIP2023-24/IndicesIIP2011-12Monthly_annual_aug23_NIC2d_sectoralannual.xlsx,"Economic Statistics Division, MoSPI",The all India IIP is a composite indicator that measures the short-term changes in the volume of production of a basket of industrial products during a given period with respect to that in a chosen base period. It is compiled and published monthly by MoSPI with a time lag of six weeks from the reference month.
Monthly NIC-2 digit and sectoral indices and growth rates of industrial production upto August 2023,IIP,Industrial Statistics,All India,Monthly,Aug 2023,12 Oct 2023,IIPMFY23066AUG,https://esankhyiki.mospi.gov.in/datacatalogue/IIP/IIP2023-24/IndicesIIP2011-12Monthly_annual_aug23_NIC2d_sectoralmonthly.xlsx,"Economic Statistics Division, MoSPI",The all India IIP is a composite indicator that measures the short-term changes in the volume of production of a basket of industrial products during a given period with respect to that in a chosen base period. It is compiled and published monthly by MoSPI with a time lag of six weeks from the reference month.
Annual indices and growth rates (%) of industrial production as per use-based classification upto August 2023,IIP,Industrial Statistics,All India,Monthly,Aug 2023,12 Oct 2023,IIPMFY23067AUG,https://esankhyiki.mospi.gov.in/datacatalogue/IIP/IIP2023-24/IndicesIIP2011-12Monthly_annual_aug23_UBCannual.xlsx,"Economic Statistics Division, MoSPI",The all India IIP is a composite indicator that measures the short-term changes in the volume of production of a basket of industrial products during a given period with respect to that in a chosen base period. It is compiled and published monthly by MoSPI with a time lag of six weeks from the reference month.
Monthly indices and growth rates of industrial production as per use-based classification upto August 2023,IIP,Industrial Statistics,All India,Monthly,Aug 2023,12 Oct 2023,IIPMFY23068AUG,https://esankhyiki.mospi.gov.in/datacatalogue/IIP/IIP2023-24/IndicesIIP2011-12Monthly_annual_aug23_UBCmonthly.xlsx,"Economic Statistics Division, MoSPI",The all India IIP is a composite indicator that measures the short-term changes in the volume of production of a basket of industrial products during a given period with respect to that in a chosen base period. It is compiled and published monthly by MoSPI with a time lag of six weeks from the reference month.
Annual NIC-2 digit and sectoral indices and growth rates as per IIP (%) calculated w.r.t. previous year upto July 2023,IIP,Industrial Statistics,All India,Monthly,Jul 2023,12 Sep 2023,IIPMFY23061JUL,https://esankhyiki.mospi.gov.in/datacatalogue/IIP/IIP2023-24/IndicesIIP2011-12Monthly_annual_jul23_NIC2d_sectoralannual.xlsx,"Economic Statistics Division, MoSPI",The all India IIP is a composite indicator that measures the short-term changes in the volume of production of a basket of industrial products during a given period with respect to that in a chosen base period. It is compiled and published monthly by MoSPI with a time lag of six weeks from the reference month.
Monthly NIC-2 digit and sectoral indices and growth rates of industrial production upto July 2023,IIP,Industrial Statistics,All India,Monthly,Jul 2023,12 Sep 2023,IIPMFY23062JUL,https://esankhyiki.mospi.gov.in/datacatalogue/IIP/IIP2023-24/IndicesIIP2011-12Monthly_annual_jul23_NIC2d_sectoralmonthly.xlsx,"Economic Statistics Division, MoSPI",The all India IIP is a composite indicator that measures the short-term changes in the volume of production of a basket of industrial products during a given period with respect to that in a chosen base period. It is compiled and published monthly by MoSPI with a time lag of six weeks from the reference month.
Annual indices and growth rates (%) of industrial production as per use-based classification upto July 2023,IIP,Industrial Statistics,All India,Monthly,Jul 2023,12 Sep 2023,IIPMFY23063JUL,https://esankhyiki.mospi.gov.in/datacatalogue/IIP/IIP2023-24/IndicesIIP2011-12Monthly_annual_jul23_UBCannual.xlsx,"Economic Statistics Division, MoSPI",The all India IIP is a composite indicator that measures the short-term changes in the volume of production of a basket of industrial products during a given period with respect to that in a chosen base period. It is compiled and published monthly by MoSPI with a time lag of six weeks from the reference month.
Monthly indices and growth rates of industrial production as per use-based classification upto July 2023,IIP,Industrial Statistics,All India,Monthly,Jul 2023,12 Sep 2023,IIPMFY23064JUL,https://esankhyiki.mospi.gov.in/datacatalogue/IIP/IIP2023-24/IndicesIIP2011-12Monthly_annual_jul23_UBCmonthly.xlsx,"Economic Statistics Division, MoSPI",The all India IIP is a composite indicator that measures the short-term changes in the volume of production of a basket of industrial products during a given period with respect to that in a chosen base period. It is compiled and published monthly by MoSPI with a time lag of six weeks from the reference month.
Annual NIC-2 digit and sectoral indices and growth rates as per IIP (%) calculated w.r.t. previous year upto June 2023,IIP,Industrial Statistics,All India,Monthly,Jun 2023,11 Aug 2023,IIPMFY23057JUN,https://esankhyiki.mospi.gov.in/datacatalogue/IIP/IIP2023-24/IndicesIIP2011-12Monthly_annual_jun23_NIC2d_sectoralannual.xlsx,"Economic Statistics Division, MoSPI",The all India IIP is a composite indicator that measures the short-term changes in the volume of production of a basket of industrial products during a given period with respect to that in a chosen base period. It is compiled and published monthly by MoSPI with a time lag of six weeks from the reference month.
Monthly NIC-2 digit and sectoral indices and growth rates of industrial production upto June 2023,IIP,Industrial Statistics,All India,Monthly,Jun 2023,11 Aug 2023,IIPMFY23058JUN,https://esankhyiki.mospi.gov.in/datacatalogue/IIP/IIP2023-24/IndicesIIP2011-12Monthly_annual_jun23_NIC2d_sectoralmonthly.xlsx,"Economic Statistics Division, MoSPI",The all India IIP is a composite indicator that measures the short-term changes in the volume of production of a basket of industrial products during a given period with respect to that in a chosen base period. It is compiled and published monthly by MoSPI with a time lag of six weeks from the reference month.
Annual indices and growth rates (%) of industrial production as per use-based classification upto June 2023,IIP,Industrial Statistics,All India,Monthly,Jun 2023,11 Aug 2023,IIPMFY23059JUN,https://esankhyiki.mospi.gov.in/datacatalogue/IIP/IIP2023-24/IndicesIIP2011-12Monthly_annual_jun23_UBCannual.xlsx,"Economic Statistics Division, MoSPI",The all India IIP is a composite indicator that measures the short-term changes in the volume of production of a basket of industrial products during a given period with respect to that in a chosen base period. It is compiled and published monthly by MoSPI with a time lag of six weeks from the reference month.
Monthly indices and growth rates of industrial production as per use-based classification upto June 2023,IIP,Industrial Statistics,All India,Monthly,Jun 2023,11 Aug 2023,IIPMFY23060JUN,https://esankhyiki.mospi.gov.in/datacatalogue/IIP/IIP2023-24/IndicesIIP2011-12Monthly_annual_jun23_UBCmonthly.xlsx,"Economic Statistics Division, MoSPI",The all India IIP is a composite indicator that measures the short-term changes in the volume of production of a basket of industrial products during a given period with respect to that in a chosen base period. It is compiled and published monthly by MoSPI with a time lag of six weeks from the reference month.
Annual NIC-2 digit and sectoral indices and growth rates as per IIP (%) calculated w.r.t. previous year upto May 2023,IIP,Industrial Statistics,All India,Monthly,May 2023,12 Jul 2023,IIPMFY23053MAY,https://esankhyiki.mospi.gov.in/datacatalogue/IIP/IIP2023-24/IndicesIIP2011-12Monthly_annual_may23_NIC2d_sectoralannual.xlsx,"Economic Statistics Division, MoSPI",The all India IIP is a composite indicator that measures the short-term changes in the volume of production of a basket of industrial products during a given period with respect to that in a chosen base period. It is compiled and published monthly by MoSPI with a time lag of six weeks from the reference month.
Monthly NIC-2 digit and sectoral indices and growth rates of industrial production upto May 2023,IIP,Industrial Statistics,All India,Monthly,May 2023,12 Jul 2023,IIPMFY23054MAY,https://esankhyiki.mospi.gov.in/datacatalogue/IIP/IIP2023-24/IndicesIIP2011-12Monthly_annual_may23_NIC2d_sectoralmonthly.xlsx,"Economic Statistics Division, MoSPI",The all India IIP is a composite indicator that measures the short-term changes in the volume of production of a basket of industrial products during a given period with respect to that in a chosen base period. It is compiled and published monthly by MoSPI with a time lag of six weeks from the reference month.
Annual indices and growth rates (%) of industrial production as per use-based classification upto May 2023,IIP,Industrial Statistics,All India,Monthly,May 2023,12 Jul 2023,IIPMFY23055MAY,https://esankhyiki.mospi.gov.in/datacatalogue/IIP/IIP2023-24/IndicesIIP2011-12Monthly_annual_may23_UBCannual.xlsx,"Economic Statistics Division, MoSPI",The all India IIP is a composite indicator that measures the short-term changes in the volume of production of a basket of industrial products during a given period with respect to that in a chosen base period. It is compiled and published monthly by MoSPI with a time lag of six weeks from the reference month.
Monthly indices and growth rates of industrial production as per use-based classification upto May 2023,IIP,Industrial Statistics,All India,Monthly,May 2023,12 Jul 2023,IIPMFY23056MAY,https://esankhyiki.mospi.gov.in/datacatalogue/IIP/IIP2023-24/IndicesIIP2011-12Monthly_annual_may23_UBCmonthly.xlsx,"Economic Statistics Division, MoSPI",The all India IIP is a composite indicator that measures the short-term changes in the volume of production of a basket of industrial products during a given period with respect to that in a chosen base period. It is compiled and published monthly by MoSPI with a time lag of six weeks from the reference month.
Monthly NIC-2 digit and sectoral indices and growth rates of industrial production upto April 2023,IIP,Industrial Statistics,All India,Monthly,Apr 2023,12 Jun 2023,IIPMFY23049APR,https://esankhyiki.mospi.gov.in/datacatalogue/IIP/IIP2023-24/IndicesIIP2011-12Monthly_annual_apr23_NIC2d_sectoralmonthly.xlsx,"Economic Statistics Division, MoSPI",The all India IIP is a composite indicator that measures the short-term changes in the volume of production of a basket of industrial products during a given period with respect to that in a chosen base period. It is compiled and published monthly by MoSPI with a time lag of six weeks from the reference month.
Monthly indices and growth rates of industrial production as per use-based classification upto April 2023,IIP,Industrial Statistics,All India,Monthly,Apr 2023,12 Jun 2023,IIPMFY23050APR,https://esankhyiki.mospi.gov.in/datacatalogue/IIP/IIP2023-24/IndicesIIP2011-12Monthly_annual_apr23_UBCmonthly.xlsx,"Economic Statistics Division, MoSPI",The all India IIP is a composite indicator that measures the short-term changes in the volume of production of a basket of industrial products during a given period with respect to that in a chosen base period. It is compiled and published monthly by MoSPI with a time lag of six weeks from the reference month.
Annual NIC-2 digit and sectoral indices and growth rates as per IIP (%) calculated w.r.t. previous year upto April 2023,IIP,Industrial Statistics,All India,Monthly,Apr 2023,12 Jun 2023,IIPMFY23051APR,https://esankhyiki.mospi.gov.in/datacatalogue/IIP/IIP2023-24/IndicesIIP2011-12Monthly_annual_apr23_NIC2d_sectoralannual.xlsx,"Economic Statistics Division, MoSPI",The all India IIP is a composite indicator that measures the short-term changes in the volume of production of a basket of industrial products during a given period with respect to that in a chosen base period. It is compiled and published monthly by MoSPI with a time lag of six weeks from the reference month.
Annual indices and growth rates (%) of industrial production as per use-based classification upto April 2023,IIP,Industrial Statistics,All India,Monthly,Apr 2023,12 Jun 2023,IIPMFY23052APR,https://esankhyiki.mospi.gov.in/datacatalogue/IIP/IIP2023-24/IndicesIIP2011-12Monthly_annual_apr23_UBCannual.xlsx,"Economic Statistics Division, MoSPI",The all India IIP is a composite indicator that measures the short-term changes in the volume of production of a basket of industrial products during a given period with respect to that in a chosen base period. It is compiled and published monthly by MoSPI with a time lag of six weeks from the reference month.
Monthly NIC-2 digit and sectoral indices and growth rates of industrial production upto March 2023,IIP,Industrial Statistics,All India,Monthly,Mar 2023,12 May 2023,IIPMFY23001MAR,https://esankhyiki.mospi.gov.in/datacatalogue/IIP/IIP2022-23/IndicesIIP2011-12Monthly_annual_mar23_NIC2d_sectoralmonthly.xlsx,"Economic Statistics Division, MoSPI",The all India IIP is a composite indicator that measures the short-term changes in the volume of production of a basket of industrial products during a given period with respect to that in a chosen base period. It is compiled and published monthly by MoSPI with a time lag of six weeks from the reference month.
Monthly indices and growth rates of industrial production as per use-based classification upto March 2023,IIP,Industrial Statistics,All India,Monthly,Mar 2023,12 May 2023,IIPMFY23002MAR,https://esankhyiki.mospi.gov.in/datacatalogue/IIP/IIP2022-23/IndicesIIP2011-12Monthly_annual_mar23_UBCmonthly.xlsx,"Economic Statistics Division, MoSPI",The all India IIP is a composite indicator that measures the short-term changes in the volume of production of a basket of industrial products during a given period with respect to that in a chosen base period. It is compiled and published monthly by MoSPI with a time lag of six weeks from the reference month.
Annual NIC-2 digit and sectoral indices and growth rates as per IIP (%) calculated w.r.t. previous year upto March 2023,IIP,Industrial Statistics,All India,Monthly,Mar 2023,12 May 2023,IIPMFY23003MAR,https://esankhyiki.mospi.gov.in/datacatalogue/IIP/IIP2022-23/IndicesIIP2011-12Monthly_annual_mar23_NIC2d_sectoralannual.xlsx,"Economic Statistics Division, MoSPI",The all India IIP is a composite indicator that measures the short-term changes in the volume of production of a basket of industrial products during a given period with respect to that in a chosen base period. It is compiled and published monthly by MoSPI with a time lag of six weeks from the reference month.
Annual indices and growth rates (%) of industrial production as per use-based classification upto March 2023,IIP,Industrial Statistics,All India,Monthly,Mar 2023,12 May 2023,IIPMFY23004MAR,https://esankhyiki.mospi.gov.in/datacatalogue/IIP/IIP2022-23/IndicesIIP2011-12Monthly_annual_mar23_UBCannual.xlsx,"Economic Statistics Division, MoSPI",The all India IIP is a composite indicator that measures the short-term changes in the volume of production of a basket of industrial products during a given period with respect to that in a chosen base period. It is compiled and published monthly by MoSPI with a time lag of six weeks from the reference month.
Monthly NIC-2 digit and sectoral indices and growth rates of industrial production upto February 2023,IIP,Industrial Statistics,All India,Monthly,Feb 2023,12 Apr 2023,IIPMFY23005FEB,https://esankhyiki.mospi.gov.in/datacatalogue/IIP/IIP2022-23/IndicesIIP2011-12Monthly_annual_feb23_NIC2d_sectoralmonthly.xlsx,"Economic Statistics Division, MoSPI",The all India IIP is a composite indicator that measures the short-term changes in the volume of production of a basket of industrial products during a given period with respect to that in a chosen base period. It is compiled and published monthly by MoSPI with a time lag of six weeks from the reference month.
Monthly indices and growth rates of industrial production as per use-based classification upto February 2023,IIP,Industrial Statistics,All India,Monthly,Feb 2023,12 Apr 2023,IIPMFY23006FEB,https://esankhyiki.mospi.gov.in/datacatalogue/IIP/IIP2022-23/IndicesIIP2011-12Monthly_annual_feb23_UBCmonthly.xlsx,"Economic Statistics Division, MoSPI",The all India IIP is a composite indicator that measures the short-term changes in the volume of production of a basket of industrial products during a given period with respect to that in a chosen base period. It is compiled and published monthly by MoSPI with a time lag of six weeks from the reference month.
Annual NIC-2 digit and sectoral indices and growth rates as per IIP (%) calculated w.r.t. previous year upto February 2023,IIP,Industrial Statistics,All India,Monthly,Feb 2023,12 Apr 2023,IIPMFY23007FEB,https://esankhyiki.mospi.gov.in/datacatalogue/IIP/IIP2022-23/IndicesIIP2011-12Monthly_annual_feb23_NIC2d_sectoralannual.xlsx,"Economic Statistics Division, MoSPI",The all India IIP is a composite indicator that measures the short-term changes in the volume of production of a basket of industrial products during a given period with respect to that in a chosen base period. It is compiled and published monthly by MoSPI with a time lag of six weeks from the reference month.
Annual indices and growth rates (%) of industrial production as per use-based classification upto February 2023,IIP,Industrial Statistics,All India,Monthly,Feb 2023,12 Apr 2023,IIPMFY23008FEB,https://esankhyiki.mospi.gov.in/datacatalogue/IIP/IIP2022-23/IndicesIIP2011-12Monthly_annual_feb23_UBCannual.xlsx,"Economic Statistics Division, MoSPI",The all India IIP is a composite indicator that measures the short-term changes in the volume of production of a basket of industrial products during a given period with respect to that in a chosen base period. It is compiled and published monthly by MoSPI with a time lag of six weeks from the reference month.
Monthly NIC-2 digit and sectoral indices and growth rates of industrial production upto January 2023,IIP,Industrial Statistics,All India,Monthly,Jan 2023,10 Mar 2023,IIPMFY23009JAN,https://esankhyiki.mospi.gov.in/datacatalogue/IIP/IIP2022-23/IndicesIIP2011-12Monthly_annual_jan23_NIC2d_sectoralmonthly.xlsx,"Economic Statistics Division, MoSPI",The all India IIP is a composite indicator that measures the short-term changes in the volume of production of a basket of industrial products during a given period with respect to that in a chosen base period. It is compiled and published monthly by MoSPI with a time lag of six weeks from the reference month.
Monthly indices and growth rates of industrial production as per use-based classification upto January 2023,IIP,Industrial Statistics,All India,Monthly,Jan 2023,10 Mar 2023,IIPMFY23010JAN,https://esankhyiki.mospi.gov.in/datacatalogue/IIP/IIP2022-23/IndicesIIP2011-12Monthly_annual_jan23_UBCmonthly.xlsx,"Economic Statistics Division, MoSPI",The all India IIP is a composite indicator that measures the short-term changes in the volume of production of a basket of industrial products during a given period with respect to that in a chosen base period. It is compiled and published monthly by MoSPI with a time lag of six weeks from the reference month.
Annual NIC-2 digit and sectoral indices and growth rates as per IIP (%) calculated w.r.t. previous year upto January 2023,IIP,Industrial Statistics,All India,Monthly,Jan 2023,10 Mar 2023,IIPMFY23011JAN,https://esankhyiki.mospi.gov.in/datacatalogue/IIP/IIP2022-23/IndicesIIP2011-12Monthly_annual_jan23_NIC2d_sectoralannual.xlsx,"Economic Statistics Division, MoSPI",The all India IIP is a composite indicator that measures the short-term changes in the volume of production of a basket of industrial products during a given period with respect to that in a chosen base period. It is compiled and published monthly by MoSPI with a time lag of six weeks from the reference month.
Annual indices and growth rates (%) of industrial production as per use-based classification upto January 2023,IIP,Industrial Statistics,All India,Monthly,Jan 2023,10 Mar 2023,IIPMFY23012JAN,https://esankhyiki.mospi.gov.in/datacatalogue/IIP/IIP2022-23/IndicesIIP2011-12Monthly_annual_jan23_UBCannual.xlsx,"Economic Statistics Division, MoSPI",The all India IIP is a composite indicator that measures the short-term changes in the volume of production of a basket of industrial products during a given period with respect to that in a chosen base period. It is compiled and published monthly by MoSPI with a time lag of six weeks from the reference month.
