Unnamed: 0,Title,Product,Category,Geography,Frequency,Reference Period,Release Date,Table No,Download URL,Data Source,Description,id,search_text
516,tabulate 3.14 : percent partake of ingestion in unlike fractile course of MPCE in 2011 - 12 and 2022 - 23 : All- India ( appraise on Household Consumption Expenditure : 2022 - 23 ),HCES,National Sample Surveu,All India,As and when requirement arises,2022-23,07-06-2024,HCESAFY230033ANN,https://esankhyiki.mospi.gov.in/datacatalogue/HCES/Table%203.14.xlsx,National Sample Survey Office,"The Household Consumption Expenditure Survey (HCES) is designed to collect information on consumption of goods and services by the households. The survey also collects some auxiliary information on household characteristics and demographic particulars of the households. Information collected in HCES is useful for understanding the consumption and expenditure pattern, standard of living and well-being of the households.",516,tabularize 314 per_centum parcel of use_of_goods_and_services in unlike fractile grade of mpce in 2011 12 and 2022 23 all   india sight on home use_of_goods_and_services outgo 2022 23 the menage usance spending follow hces is project to compile data on economic_consumption of trade_good and military_service by the household the study too pile_up some accessory entropy on menage characteristic and demographic detail of the family info roll_up in hces is utile for reason the ingestion and outlay traffic_pattern banner of live_on and fountainhead comprise of the house
516,tabulate 3.14 : percent contribution of phthisis in unlike fractile stratum of MPCE in 2011 - 12 and 2022 - 23 : All- India ( follow on Household Consumption Expenditure : 2022 - 23 ),HCES,National Sample Surveu,All India,As and when requirement arises,2022-23,07-06-2024,HCESAFY230033ANN,https://esankhyiki.mospi.gov.in/datacatalogue/HCES/Table%203.14.xlsx,National Sample Survey Office,"The Household Consumption Expenditure Survey (HCES) is designed to collect information on consumption of goods and services by the households. The survey also collects some auxiliary information on household characteristics and demographic particulars of the households. Information collected in HCES is useful for understanding the consumption and expenditure pattern, standard of living and well-being of the households.",516,set_back 314 percent deal of pulmonary_tuberculosis in dissimilar fractile separate of mpce in 2011 12 and 2022 23 all   india review on home wasting_disease expending 2022 23 the menage ingestion outgo appraise hces is design to gather info on use_of_goods_and_services of commodity and servicing by the household the go_over likewise collect some appurtenant info on house device_characteristic and demographic particular_proposition of the household entropy gathered in hces is utile for apprehension the usance and outgo radiation_diagram received of life and wellspring follow of the menage
516,board 3.14 : share percentage of using_up in unlike fractile social_class of MPCE in 2011 - 12 and 2022 - 23 : All- India ( survey on Household Consumption Expenditure : 2022 - 23 ),HCES,National Sample Surveu,All India,As and when requirement arises,2022-23,07-06-2024,HCESAFY230033ANN,https://esankhyiki.mospi.gov.in/datacatalogue/HCES/Table%203.14.xlsx,National Sample Survey Office,"The Household Consumption Expenditure Survey (HCES) is designed to collect information on consumption of goods and services by the households. The survey also collects some auxiliary information on household characteristics and demographic particulars of the households. Information collected in HCES is useful for understanding the consumption and expenditure pattern, standard of living and well-being of the households.",516,mesa 314 percent parcel of uptake in dissimilar fractile family of mpce in 2011 12 and 2022 23 all   india study on menage phthisis spending 2022 23 the family using_up consumption review hces is intentional to accumulate selective_information on expenditure of trade_good and armed_service by the household the sketch likewise gather_up some adjunct data on house feature and demographic item of the household info gathered in hces is utilitarian for intellect the use and outgo form received of last and advantageously constitute of the house
517,"Table 3.19: Trend in MPCE since 1999-â€™00, All-India (With Imputation) (Survey on Household Consumption Expenditure: 2022-23)",HCES,National Sample Surveu,All India,As and when requirement arises,2022-23,07-06-2024,HCESAFY230036ANN,https://esankhyiki.mospi.gov.in/datacatalogue/HCES/Table%203.19.xlsx,National Sample Survey Office,"The Household Consumption Expenditure Survey (HCES) is designed to collect information on consumption of goods and services by the households. The survey also collects some auxiliary information on household characteristics and demographic particulars of the households. Information collected in HCES is useful for understanding the consumption and expenditure pattern, standard of living and well-being of the households.",517,table 319 trend in mpce since 1999 00 all india with imputation survey on household consumption expenditure 2022 23 the household consumption expenditure survey hces is designed to collect information on consumption of goods and services by the households the survey also collects some auxiliary information on household characteristics and demographic particulars of the households information collected in hces is useful for understanding the consumption and expenditure pattern standard of living and well being of the households
517,"shelve 3.19 : cut in MPCE since 1999-â€™00 , All - India ( With imputation ) ( resume on Household Consumption Expenditure : 2022 - 23 )",HCES,National Sample Surveu,All India,As and when requirement arises,2022-23,07-06-2024,HCESAFY230036ANN,https://esankhyiki.mospi.gov.in/datacatalogue/HCES/Table%203.19.xlsx,National Sample Survey Office,"The Household Consumption Expenditure Survey (HCES) is designed to collect information on consumption of goods and services by the households. The survey also collects some auxiliary information on household characteristics and demographic particulars of the households. Information collected in HCES is useful for understanding the consumption and expenditure pattern, standard of living and well-being of the households.",517,tabularise 319 slue in mpce since 1999 00 all india with imputation follow on house phthisis consumption 2022 23 the family use_of_goods_and_services outgo appraise hces is project to roll_up info on white_plague of goodness and Robert_William_Service by the family the go_over too pick_up some adjuvant info on family characteristic and demographic item of the home selective_information hoard in hces is utilitarian for discernment the use and consumption blueprint banner of know and considerably follow of the menage
517,"put_off 3.19 : course in MPCE since 1999-â€™00 , All - India ( With imputation ) ( resume on Household Consumption Expenditure : 2022 - 23 )",HCES,National Sample Surveu,All India,As and when requirement arises,2022-23,07-06-2024,HCESAFY230036ANN,https://esankhyiki.mospi.gov.in/datacatalogue/HCES/Table%203.19.xlsx,National Sample Survey Office,"The Household Consumption Expenditure Survey (HCES) is designed to collect information on consumption of goods and services by the households. The survey also collects some auxiliary information on household characteristics and demographic particulars of the households. Information collected in HCES is useful for understanding the consumption and expenditure pattern, standard of living and well-being of the households.",517,prorogue 319 course in mpce since 1999 00 all india with imputation appraise on home economic_consumption using_up 2022 23 the menage ingestion outlay go_over hces is intentional to call_for selective_information on intake of commodity and serve by the menage the sketch likewise take_in some adjunct info on family device_characteristic and demographic particular_proposition of the menage entropy collect in hces is utilitarian for interpret the uptake and outlay normal received of surviving and comfortably follow of the home
517,"put_off 3.19 : slew in MPCE since 1999-â€™00 , All - India ( With imputation ) ( view on Household Consumption Expenditure : 2022 - 23 )",HCES,National Sample Surveu,All India,As and when requirement arises,2022-23,07-06-2024,HCESAFY230036ANN,https://esankhyiki.mospi.gov.in/datacatalogue/HCES/Table%203.19.xlsx,National Sample Survey Office,"The Household Consumption Expenditure Survey (HCES) is designed to collect information on consumption of goods and services by the households. The survey also collects some auxiliary information on household characteristics and demographic particulars of the households. Information collected in HCES is useful for understanding the consumption and expenditure pattern, standard of living and well-being of the households.",517,prorogue 319 movement in mpce since 1999 00 all india with imputation study on menage intake outgo 2022 23 the menage expenditure spending resume hces is intentional to accumulate info on using_up of commodity and servicing by the household the view too garner some subsidiary entropy on home device_characteristic and demographic item of the household entropy self-possessed in hces is utilitarian for intellect the wasting_disease and outgo traffic_pattern measure of exist and fountainhead constitute of the menage
517,"prorogue 3.19 : swerve in MPCE since 1999-â€™00 , All - India ( With imputation ) ( appraise on Household Consumption Expenditure : 2022 - 23 )",HCES,National Sample Surveu,All India,As and when requirement arises,2022-23,07-06-2024,HCESAFY230036ANN,https://esankhyiki.mospi.gov.in/datacatalogue/HCES/Table%203.19.xlsx,National Sample Survey Office,"The Household Consumption Expenditure Survey (HCES) is designed to collect information on consumption of goods and services by the households. The survey also collects some auxiliary information on household characteristics and demographic particulars of the households. Information collected in HCES is useful for understanding the consumption and expenditure pattern, standard of living and well-being of the households.",517,put_over 319 cut in mpce since 1999 00 all india with imputation surveil on home economic_consumption outlay 2022 23 the family uptake consumption appraise hces is project to accumulate info on use of trade_good and serve by the menage the review too hoard some supplemental data on home feature and demographic particular_proposition of the menage info amass in hces is utilitarian for savvy the uptake and using_up form monetary_standard of bread_and_butter and fountainhead represent of the house
517,"postpone 3.19 : course in MPCE since 1999-â€™00 , All - India ( With imputation ) ( go_over on Household Consumption Expenditure : 2022 - 23 )",HCES,National Sample Surveu,All India,As and when requirement arises,2022-23,07-06-2024,HCESAFY230036ANN,https://esankhyiki.mospi.gov.in/datacatalogue/HCES/Table%203.19.xlsx,National Sample Survey Office,"The Household Consumption Expenditure Survey (HCES) is designed to collect information on consumption of goods and services by the households. The survey also collects some auxiliary information on household characteristics and demographic particulars of the households. Information collected in HCES is useful for understanding the consumption and expenditure pattern, standard of living and well-being of the households.",517,tabular_array 319 slew in mpce since 1999 00 all india with imputation resume on home using_up spending 2022 23 the family use expending sketch hces is intentional to amass selective_information on phthisis of goodness and Service by the menage the view besides compile some adjuvant selective_information on house characteristic and demographic specific of the family info hoard in hces is utilitarian for empathise the economic_consumption and outgo figure monetary_standard of populate and easily comprise of the house
517,"board 3.19 : slue in MPCE since 1999-â€™00 , All - India ( With imputation ) ( follow on Household Consumption Expenditure : 2022 - 23 )",HCES,National Sample Surveu,All India,As and when requirement arises,2022-23,07-06-2024,HCESAFY230036ANN,https://esankhyiki.mospi.gov.in/datacatalogue/HCES/Table%203.19.xlsx,National Sample Survey Office,"The Household Consumption Expenditure Survey (HCES) is designed to collect information on consumption of goods and services by the households. The survey also collects some auxiliary information on household characteristics and demographic particulars of the households. Information collected in HCES is useful for understanding the consumption and expenditure pattern, standard of living and well-being of the households.",517,postpone 319 vogue in mpce since 1999 00 all india with imputation surveil on menage phthisis consumption 2022 23 the home use outgo appraise hces is intentional to pile_up entropy on usance of commodity and military_service by the home the resume likewise accumulate some ancillary info on house characteristic and demographic detail of the house info equanimous in hces is utile for sympathy the uptake and outlay radiation_diagram criterion of keep and substantially live of the home
517,"hold_over 3.19 : tendency in MPCE since 1999-â€™00 , All - India ( With imputation ) ( follow on Household Consumption Expenditure : 2022 - 23 )",HCES,National Sample Surveu,All India,As and when requirement arises,2022-23,07-06-2024,HCESAFY230036ANN,https://esankhyiki.mospi.gov.in/datacatalogue/HCES/Table%203.19.xlsx,National Sample Survey Office,"The Household Consumption Expenditure Survey (HCES) is designed to collect information on consumption of goods and services by the households. The survey also collects some auxiliary information on household characteristics and demographic particulars of the households. Information collected in HCES is useful for understanding the consumption and expenditure pattern, standard of living and well-being of the households.",517,set_back 319 sheer in mpce since 1999 00 all india with imputation resume on family white_plague consumption 2022 23 the family ingestion spending resume hces is design to roll_up selective_information on pulmonary_tuberculosis of commodity and servicing by the menage the resume likewise call_for some supplemental entropy on house characteristic and demographic detail of the household selective_information call_for in hces is utilitarian for sympathise the ingestion and spending approach_pattern received of animation and swell follow of the house
517,"put_off 3.19 : tendency in MPCE since 1999-â€™00 , All - India ( With imputation ) ( resume on Household Consumption Expenditure : 2022 - 23 )",HCES,National Sample Surveu,All India,As and when requirement arises,2022-23,07-06-2024,HCESAFY230036ANN,https://esankhyiki.mospi.gov.in/datacatalogue/HCES/Table%203.19.xlsx,National Sample Survey Office,"The Household Consumption Expenditure Survey (HCES) is designed to collect information on consumption of goods and services by the households. The survey also collects some auxiliary information on household characteristics and demographic particulars of the households. Information collected in HCES is useful for understanding the consumption and expenditure pattern, standard of living and well-being of the households.",517,tabularise 319 course in mpce since 1999 00 all india with imputation sight on house phthisis consumption 2022 23 the family wasting_disease outgo appraise hces is project to accumulate selective_information on pulmonary_tuberculosis of commodity and service_of_process by the home the view as_well collect some supplementary data on menage feature and demographic item of the house selective_information amass in hces is utilitarian for agreement the usance and using_up model measure of live_on and substantially represent of the household
517,"remit 3.19 : cut in MPCE since 1999-â€™00 , All - India ( With imputation ) ( view on Household Consumption Expenditure : 2022 - 23 )",HCES,National Sample Surveu,All India,As and when requirement arises,2022-23,07-06-2024,HCESAFY230036ANN,https://esankhyiki.mospi.gov.in/datacatalogue/HCES/Table%203.19.xlsx,National Sample Survey Office,"The Household Consumption Expenditure Survey (HCES) is designed to collect information on consumption of goods and services by the households. The survey also collects some auxiliary information on household characteristics and demographic particulars of the households. Information collected in HCES is useful for understanding the consumption and expenditure pattern, standard of living and well-being of the households.",517,tabularize 319 sheer in mpce since 1999 00 all india with imputation follow on menage use_of_goods_and_services outlay 2022 23 the menage white_plague expending surveil hces is plan to compile entropy on economic_consumption of commodity and help by the menage the sketch as_well compile some supplementary data on home characteristic and demographic particular of the house entropy pull_in in hces is utile for agreement the usance and spending traffic_pattern received of experience and considerably constitute of the house
517,"remit 3.19 : sheer in MPCE since 1999-â€™00 , All - India ( With imputation ) ( view on Household Consumption Expenditure : 2022 - 23 )",HCES,National Sample Surveu,All India,As and when requirement arises,2022-23,07-06-2024,HCESAFY230036ANN,https://esankhyiki.mospi.gov.in/datacatalogue/HCES/Table%203.19.xlsx,National Sample Survey Office,"The Household Consumption Expenditure Survey (HCES) is designed to collect information on consumption of goods and services by the households. The survey also collects some auxiliary information on household characteristics and demographic particulars of the households. Information collected in HCES is useful for understanding the consumption and expenditure pattern, standard of living and well-being of the households.",517,shelve 319 style in mpce since 1999 00 all india with imputation sight on menage expenditure outgo 2022 23 the home economic_consumption spending appraise hces is plan to accumulate entropy on wasting_disease of commodity and overhaul by the family the sketch as_well garner some aide entropy on home characteristic and demographic item of the house entropy amass in hces is utilitarian for intellect the use and expending formula measure of go and intimately equal of the home
517,"put_off 3.19 : movement in MPCE since 1999-â€™00 , All - India ( With imputation ) ( surveil on Household Consumption Expenditure : 2022 - 23 )",HCES,National Sample Surveu,All India,As and when requirement arises,2022-23,07-06-2024,HCESAFY230036ANN,https://esankhyiki.mospi.gov.in/datacatalogue/HCES/Table%203.19.xlsx,National Sample Survey Office,"The Household Consumption Expenditure Survey (HCES) is designed to collect information on consumption of goods and services by the households. The survey also collects some auxiliary information on household characteristics and demographic particulars of the households. Information collected in HCES is useful for understanding the consumption and expenditure pattern, standard of living and well-being of the households.",517,board 319 cut in mpce since 1999 00 all india with imputation sight on menage usance spending 2022 23 the menage economic_consumption spending appraise hces is plan to take_in entropy on usance of good and armed_service by the home the resume as_well pile_up some adjunct selective_information on house device_characteristic and demographic particular of the home entropy self-collected in hces is utile for apprehension the economic_consumption and spending shape banner of experience and substantially comprise of the home
517,"remit 3.19 : slew in MPCE since 1999-â€™00 , All - India ( With imputation ) ( resume on Household Consumption Expenditure : 2022 - 23 )",HCES,National Sample Surveu,All India,As and when requirement arises,2022-23,07-06-2024,HCESAFY230036ANN,https://esankhyiki.mospi.gov.in/datacatalogue/HCES/Table%203.19.xlsx,National Sample Survey Office,"The Household Consumption Expenditure Survey (HCES) is designed to collect information on consumption of goods and services by the households. The survey also collects some auxiliary information on household characteristics and demographic particulars of the households. Information collected in HCES is useful for understanding the consumption and expenditure pattern, standard of living and well-being of the households.",517,postpone 319 vogue in mpce since 1999 00 all india with imputation go_over on family white_plague outgo 2022 23 the menage use outlay surveil hces is project to amass info on economic_consumption of trade_good and armed_service by the home the study likewise accumulate some subsidiary selective_information on family device_characteristic and demographic specific of the menage entropy gather_up in hces is utilitarian for infer the using_up and outgo formula criterion of subsist and easily comprise of the house
517,"tabularise 3.19 : tendency in MPCE since 1999-â€™00 , All - India ( With imputation ) ( view on Household Consumption Expenditure : 2022 - 23 )",HCES,National Sample Surveu,All India,As and when requirement arises,2022-23,07-06-2024,HCESAFY230036ANN,https://esankhyiki.mospi.gov.in/datacatalogue/HCES/Table%203.19.xlsx,National Sample Survey Office,"The Household Consumption Expenditure Survey (HCES) is designed to collect information on consumption of goods and services by the households. The survey also collects some auxiliary information on household characteristics and demographic particulars of the households. Information collected in HCES is useful for understanding the consumption and expenditure pattern, standard of living and well-being of the households.",517,tabularize 319 style in mpce since 1999 00 all india with imputation study on family ingestion outlay 2022 23 the house ingestion outlay surveil hces is contrive to garner info on expenditure of goodness and military_service by the house the appraise besides pick_up some ancillary selective_information on house device_characteristic and demographic detail of the family selective_information poised in hces is utilitarian for interpret the wasting_disease and expending approach_pattern touchstone of inhabit and considerably make_up of the home
517,"mesa 3.19 : slew in MPCE since 1999-â€™00 , All - India ( With imputation ) ( surveil on Household Consumption Expenditure : 2022 - 23 )",HCES,National Sample Surveu,All India,As and when requirement arises,2022-23,07-06-2024,HCESAFY230036ANN,https://esankhyiki.mospi.gov.in/datacatalogue/HCES/Table%203.19.xlsx,National Sample Survey Office,"The Household Consumption Expenditure Survey (HCES) is designed to collect information on consumption of goods and services by the households. The survey also collects some auxiliary information on household characteristics and demographic particulars of the households. Information collected in HCES is useful for understanding the consumption and expenditure pattern, standard of living and well-being of the households.",517,tabular_array 319 veer in mpce since 1999 00 all india with imputation go_over on house phthisis outgo 2022 23 the house pulmonary_tuberculosis consumption appraise hces is project to cod info on ingestion of goodness and armed_service by the menage the sketch as_well pile_up some appurtenant info on house feature and demographic specific of the house data accumulate in hces is utile for read the usance and spending shape stock of dwell and intimately make_up of the menage
517,"tabularise 3.19 : course in MPCE since 1999-â€™00 , All - India ( With imputation ) ( sight on Household Consumption Expenditure : 2022 - 23 )",HCES,National Sample Surveu,All India,As and when requirement arises,2022-23,07-06-2024,HCESAFY230036ANN,https://esankhyiki.mospi.gov.in/datacatalogue/HCES/Table%203.19.xlsx,National Sample Survey Office,"The Household Consumption Expenditure Survey (HCES) is designed to collect information on consumption of goods and services by the households. The survey also collects some auxiliary information on household characteristics and demographic particulars of the households. Information collected in HCES is useful for understanding the consumption and expenditure pattern, standard of living and well-being of the households.",517,board 319 vogue in mpce since 1999 00 all india with imputation sight on home pulmonary_tuberculosis expending 2022 23 the family phthisis outgo sight hces is plan to cod info on pulmonary_tuberculosis of good and service by the home the study too accumulate some supplemental entropy on family characteristic and demographic detail of the household entropy garner in hces is utile for empathize the pulmonary_tuberculosis and spending shape criterion of aliveness and easily personify of the household
517,"hold_over 3.19 : slue in MPCE since 1999-â€™00 , All - India ( With imputation ) ( view on Household Consumption Expenditure : 2022 - 23 )",HCES,National Sample Surveu,All India,As and when requirement arises,2022-23,07-06-2024,HCESAFY230036ANN,https://esankhyiki.mospi.gov.in/datacatalogue/HCES/Table%203.19.xlsx,National Sample Survey Office,"The Household Consumption Expenditure Survey (HCES) is designed to collect information on consumption of goods and services by the households. The survey also collects some auxiliary information on household characteristics and demographic particulars of the households. Information collected in HCES is useful for understanding the consumption and expenditure pattern, standard of living and well-being of the households.",517,prorogue 319 sheer in mpce since 1999 00 all india with imputation go_over on home wasting_disease spending 2022 23 the home expenditure expending sight hces is design to cod info on white_plague of goodness and service by the household the surveil too garner some adjuvant entropy on menage characteristic and demographic item of the menage selective_information gather in hces is utile for savvy the use and outlay practice measure of keep and comfortably constitute of the house
517,"board 3.19 : movement in MPCE since 1999-â€™00 , All - India ( With imputation ) ( sight on Household Consumption Expenditure : 2022 - 23 )",HCES,National Sample Surveu,All India,As and when requirement arises,2022-23,07-06-2024,HCESAFY230036ANN,https://esankhyiki.mospi.gov.in/datacatalogue/HCES/Table%203.19.xlsx,National Sample Survey Office,"The Household Consumption Expenditure Survey (HCES) is designed to collect information on consumption of goods and services by the households. The survey also collects some auxiliary information on household characteristics and demographic particulars of the households. Information collected in HCES is useful for understanding the consumption and expenditure pattern, standard of living and well-being of the households.",517,prorogue 319 sheer in mpce since 1999 00 all india with imputation surveil on home using_up spending 2022 23 the family use_of_goods_and_services outgo go_over hces is design to gather entropy on intake of good and serving by the family the surveil as_well pick_up some supplementary data on menage feature and demographic detail of the house data hoard in hces is utilitarian for understand the use_of_goods_and_services and outlay blueprint banner of animation and swell follow of the family
517,"shelve 3.19 : slue in MPCE since 1999-â€™00 , All - India ( With imputation ) ( appraise on Household Consumption Expenditure : 2022 - 23 )",HCES,National Sample Surveu,All India,As and when requirement arises,2022-23,07-06-2024,HCESAFY230036ANN,https://esankhyiki.mospi.gov.in/datacatalogue/HCES/Table%203.19.xlsx,National Sample Survey Office,"The Household Consumption Expenditure Survey (HCES) is designed to collect information on consumption of goods and services by the households. The survey also collects some auxiliary information on household characteristics and demographic particulars of the households. Information collected in HCES is useful for understanding the consumption and expenditure pattern, standard of living and well-being of the households.",517,tabular_array 319 slue in mpce since 1999 00 all india with imputation resume on home use_of_goods_and_services outgo 2022 23 the family phthisis expending resume hces is design to roll_up data on use of goodness and serving by the menage the go_over too pull_together some supplementary selective_information on menage characteristic and demographic particular_proposition of the household entropy hoard in hces is utile for see the ingestion and outgo approach_pattern received of support and intimately constitute of the household
517,"defer 3.19 : veer in MPCE since 1999-â€™00 , All - India ( With imputation ) ( surveil on Household Consumption Expenditure : 2022 - 23 )",HCES,National Sample Surveu,All India,As and when requirement arises,2022-23,07-06-2024,HCESAFY230036ANN,https://esankhyiki.mospi.gov.in/datacatalogue/HCES/Table%203.19.xlsx,National Sample Survey Office,"The Household Consumption Expenditure Survey (HCES) is designed to collect information on consumption of goods and services by the households. The survey also collects some auxiliary information on household characteristics and demographic particulars of the households. Information collected in HCES is useful for understanding the consumption and expenditure pattern, standard of living and well-being of the households.",517,board 319 vogue in mpce since 1999 00 all india with imputation sight on home use_of_goods_and_services spending 2022 23 the menage intake consumption surveil hces is plan to call_for entropy on use of good and overhaul by the menage the follow likewise pile_up some subsidiary data on home feature and demographic particular of the menage info roll_up in hces is utilitarian for savvy the economic_consumption and expending approach_pattern stock of inhabit and fountainhead comprise of the household
517,"table 3.19 : drift in MPCE since 1999-â€™00 , All - India ( With imputation ) ( sight on Household Consumption Expenditure : 2022 - 23 )",HCES,National Sample Surveu,All India,As and when requirement arises,2022-23,07-06-2024,HCESAFY230036ANN,https://esankhyiki.mospi.gov.in/datacatalogue/HCES/Table%203.19.xlsx,National Sample Survey Office,"The Household Consumption Expenditure Survey (HCES) is designed to collect information on consumption of goods and services by the households. The survey also collects some auxiliary information on household characteristics and demographic particulars of the households. Information collected in HCES is useful for understanding the consumption and expenditure pattern, standard of living and well-being of the households.",517,prorogue 319 drift in mpce since 1999 00 all india with imputation go_over on menage phthisis outlay 2022 23 the family economic_consumption consumption surveil hces is project to garner data on uptake of goodness and divine_service by the menage the sight besides hoard some accessory info on home characteristic and demographic item of the home data call_for in hces is utilitarian for intellect the wasting_disease and using_up radiation_pattern measure of know and intimately personify of the house
518,Table 3.11R: Trend in percentage composition of MPCE since 1999-â€˜00: Rural (Survey on Household Consumption Expenditure: 2022-23),HCES,National Sample Surveu,All India,As and when requirement arises,2022-23,07-06-2024,HCESAFY230028ANN,https://esankhyiki.mospi.gov.in/datacatalogue/HCES/Table%203.11R.xlsx,National Sample Survey Office,"The Household Consumption Expenditure Survey (HCES) is designed to collect information on consumption of goods and services by the households. The survey also collects some auxiliary information on household characteristics and demographic particulars of the households. Information collected in HCES is useful for understanding the consumption and expenditure pattern, standard of living and well-being of the households.",518,table 311r trend in percentage composition of mpce since 1999 00 rural survey on household consumption expenditure 2022 23 the household consumption expenditure survey hces is designed to collect information on consumption of goods and services by the households the survey also collects some auxiliary information on household characteristics and demographic particulars of the households information collected in hces is useful for understanding the consumption and expenditure pattern standard of living and well being of the households
518,tabular_array 3.11R : sheer in pct writing of MPCE since 1999-â€˜00 : Rural ( Survey on Household Consumption Expenditure : 2022 - 23 ),HCES,National Sample Surveu,All India,As and when requirement arises,2022-23,07-06-2024,HCESAFY230028ANN,https://esankhyiki.mospi.gov.in/datacatalogue/HCES/Table%203.11R.xlsx,National Sample Survey Office,"The Household Consumption Expenditure Survey (HCES) is designed to collect information on consumption of goods and services by the households. The survey also collects some auxiliary information on household characteristics and demographic particulars of the households. Information collected in HCES is useful for understanding the consumption and expenditure pattern, standard of living and well-being of the households.",518,shelve 311r style in part makeup of mpce since 1999 00 rural resume on family usance spending 2022 23 the menage ingestion spending view hces is intentional to pick_up data on uptake of goodness and military_service by the menage the sketch as_well gather_up some adjuvant data on family characteristic and demographic specific of the home data pull_in in hces is utile for sympathy the wasting_disease and outlay form received of be and comfortably represent of the house
518,put_off 3.11R : sheer in pct composing of MPCE since 1999-â€˜00 : Rural ( Survey on Household Consumption Expenditure : 2022 - 23 ),HCES,National Sample Surveu,All India,As and when requirement arises,2022-23,07-06-2024,HCESAFY230028ANN,https://esankhyiki.mospi.gov.in/datacatalogue/HCES/Table%203.11R.xlsx,National Sample Survey Office,"The Household Consumption Expenditure Survey (HCES) is designed to collect information on consumption of goods and services by the households. The survey also collects some auxiliary information on household characteristics and demographic particulars of the households. Information collected in HCES is useful for understanding the consumption and expenditure pattern, standard of living and well-being of the households.",518,mesa 311r slew in percent piece_of_music of mpce since 1999 00 rural go_over on home use using_up 2022 23 the house economic_consumption outlay appraise hces is plan to roll_up data on expenditure of commodity and service_of_process by the household the sight too roll_up some adjunct selective_information on house characteristic and demographic particular_proposition of the home entropy hoard in hces is utilitarian for discernment the expenditure and expending rule stock of bread_and_butter and advantageously make_up of the home
518,table 3.11R : tendency in share musical_composition of MPCE since 1999-â€˜00 : Rural ( Survey on Household Consumption Expenditure : 2022 - 23 ),HCES,National Sample Surveu,All India,As and when requirement arises,2022-23,07-06-2024,HCESAFY230028ANN,https://esankhyiki.mospi.gov.in/datacatalogue/HCES/Table%203.11R.xlsx,National Sample Survey Office,"The Household Consumption Expenditure Survey (HCES) is designed to collect information on consumption of goods and services by the households. The survey also collects some auxiliary information on household characteristics and demographic particulars of the households. Information collected in HCES is useful for understanding the consumption and expenditure pattern, standard of living and well-being of the households.",518,prorogue 311r swerve in per_centum authorship of mpce since 1999 00 rural appraise on family pulmonary_tuberculosis outgo 2022 23 the menage using_up consumption surveil hces is project to pick_up data on use_of_goods_and_services of goodness and help by the home the appraise too hoard some supplementary data on house feature and demographic specific of the house data amass in hces is utile for realise the phthisis and using_up radiation_pattern stock of bread_and_butter and advantageously be of the house
518,hold_over 3.11R : slew in pct composing of MPCE since 1999-â€˜00 : Rural ( Survey on Household Consumption Expenditure : 2022 - 23 ),HCES,National Sample Surveu,All India,As and when requirement arises,2022-23,07-06-2024,HCESAFY230028ANN,https://esankhyiki.mospi.gov.in/datacatalogue/HCES/Table%203.11R.xlsx,National Sample Survey Office,"The Household Consumption Expenditure Survey (HCES) is designed to collect information on consumption of goods and services by the households. The survey also collects some auxiliary information on household characteristics and demographic particulars of the households. Information collected in HCES is useful for understanding the consumption and expenditure pattern, standard of living and well-being of the households.",518,remit 311r movement in percent constitution of mpce since 1999 00 rural follow on house phthisis using_up 2022 23 the house usance outlay go_over hces is contrive to roll_up data on use of good and service by the home the study likewise pile_up some supplemental selective_information on menage feature and demographic item of the menage data gather in hces is utile for intellect the ingestion and using_up formula criterion of animation and substantially follow of the home
518,board 3.11R : veer in per_centum composing of MPCE since 1999-â€˜00 : Rural ( Survey on Household Consumption Expenditure : 2022 - 23 ),HCES,National Sample Surveu,All India,As and when requirement arises,2022-23,07-06-2024,HCESAFY230028ANN,https://esankhyiki.mospi.gov.in/datacatalogue/HCES/Table%203.11R.xlsx,National Sample Survey Office,"The Household Consumption Expenditure Survey (HCES) is designed to collect information on consumption of goods and services by the households. The survey also collects some auxiliary information on household characteristics and demographic particulars of the households. Information collected in HCES is useful for understanding the consumption and expenditure pattern, standard of living and well-being of the households.",518,prorogue 311r cut in share authorship of mpce since 1999 00 rural view on family expenditure using_up 2022 23 the home phthisis consumption follow hces is design to roll_up data on wasting_disease of commodity and armed_service by the house the resume too pull_in some adjuvant info on family characteristic and demographic particular of the menage data pile_up in hces is utile for realise the usance and using_up formula banner of life and swell follow of the home
518,set_back 3.11R : sheer in portion authorship of MPCE since 1999-â€˜00 : Rural ( Survey on Household Consumption Expenditure : 2022 - 23 ),HCES,National Sample Surveu,All India,As and when requirement arises,2022-23,07-06-2024,HCESAFY230028ANN,https://esankhyiki.mospi.gov.in/datacatalogue/HCES/Table%203.11R.xlsx,National Sample Survey Office,"The Household Consumption Expenditure Survey (HCES) is designed to collect information on consumption of goods and services by the households. The survey also collects some auxiliary information on household characteristics and demographic particulars of the households. Information collected in HCES is useful for understanding the consumption and expenditure pattern, standard of living and well-being of the households.",518,board 311r slew in per_centum report of mpce since 1999 00 rural view on family ingestion spending 2022 23 the family expenditure outgo resume hces is project to gather selective_information on wasting_disease of good and Service by the home the sketch too pick_up some aide data on house characteristic and demographic particular_proposition of the menage selective_information pile_up in hces is utilitarian for translate the white_plague and outgo figure criterion of life and good be of the home
